,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
0,Mrpl15,treat,-0.027947796219227463,0.0186320592959211,0.13438656134386562,0.14187504252113167,-0.3973804828568231,0.07641710947905012,0.00013505250255227237,0.0017844910095182252
2,Lypla1,treat,-0.20993676413942397,0.02737325193818314,0.00011576373801470041,0.0001747762295281579,-0.31674835438934307,0.20755576123307035,0.1493850614938506,0.283575119992891
4,Tcea1,treat,-0.1320278241440532,0.014414127734888867,0.00026642386412722123,0.00034844954017477543,0.07338212015036143,0.05691940352616021,0.21027897210278973,0.36217245954363353
6,Rgs20,treat,-0.6868359151726942,0.03501971561497429,5.789402369082004e-05,0.00010719660863167739,-0.09305050539862458,0.10370045040114655,0.3722627737226277,0.5389264156627599
8,Atp6v1h,treat,-0.3215311815525718,0.026580569796759015,0.00012277494937289519,0.0001829579266034579,0.022854168170562475,0.16287461636729494,0.8893110688931107,0.9317709783724123
10,Rb1cc1,treat,-0.3412067244301861,0.018621473638100485,1.667099641867214e-06,1.3110557698987404e-05,0.22571461992272157,0.06420081634362156,0.0010263778683130117,0.005813478794971365
12,Pcmtd1,treat,-0.42635080249038304,0.01893602472939114,6.08886892502906e-05,0.00011076896728015792,0.07037550430463199,0.05712415474125312,0.2156784321567843,0.3683487341527873
14,Rrs1,treat,-0.1951420854874485,0.03011916911103468,0.0003286152505726838,0.0004192412501463366,-0.32880193389602963,0.2081625517613528,0.11508849115088492,0.23452703726360916
16,Vcpip1,treat,-0.3611458977011305,0.02424223864742728,3.304242496240765e-06,1.8007639904435117e-05,0.4235222012341999,0.13121429254319578,0.0027997200279972004,0.011778783585995928
18,Snhg6,treat,0.057152789964369274,0.013266539993453893,0.001108394908462192,0.0012926587168525549,-0.1644574046105784,0.0770181911032374,0.0313968603139686,0.08631418885181043
20,Cops5,treat,-0.05188579756330668,0.01667051430382395,0.0017998200179982,0.0020524387044256794,-0.17917487795115025,0.06793790315291796,0.0122987701229877,0.040781115510316844
22,Cspp1,treat,-0.4410370540724467,0.019879049598472472,4.2740703235292387e-07,8.161867912579356e-06,0.17660992911618123,0.09962401522186892,0.0770922907709229,0.17340305629493707
24,Arfgef1,treat,-0.3609422673495145,0.01730447814032804,5.231170420806726e-05,0.00010052594599631671,0.38682816822940086,0.06793820019165836,8.629940846079112e-05,0.0014411836204522939
26,Prex2,treat,-0.7842237126978903,0.04245802436227884,4.94081902537897e-07,8.545170963893054e-06,0.28875724658661917,0.15173517975057169,0.05649435056494351,0.13729038893550824
28,Sulf1,treat,-0.6214402371859882,0.05331663637547287,8.15736983978185e-06,3.009990206195804e-05,-0.2732765551928655,0.2075530689576365,0.18998100189981001,0.33691250164323666
30,Ncoa2,treat,-0.49476821563658363,0.01852532093246955,5.272056620722037e-05,0.00010096206002482048,0.22232399523258525,0.049703473931181526,0.0016889478006286392,0.007947706300033809
32,Tram1,treat,-0.25914172597532525,0.015907491779818324,0.00013121414847641104,0.0001925862756843043,0.36159005864107635,0.06039325370703209,8.164795688743943e-05,0.0014277919656023107
34,Lactb2,treat,-0.36827203542879017,0.024986064063714723,8.468426336241144e-07,1.013066439834967e-05,-0.13433249546698095,0.09102517580845584,0.14878512148785122,0.28286661973767796
36,Terf1,treat,-0.42850502463631546,0.030626637179249804,2.114297299822367e-06,1.4461011725870369e-05,-0.05248449176180077,0.14091917506552,0.7057294270572942,0.8157620919130795
38,Rpl7,treat,0.1171221183279782,0.007641250262037225,0.00016287798091822487,0.00022885718876122525,-0.12832274347111672,0.028421437240654553,0.0008541506665843713,0.0051627348940815904
40,Rdh10,treat,-0.4013166907690204,0.017995071869197812,6.111183513832264e-05,0.00011101305492889141,0.15910752066667339,0.04970828613422467,0.0022997700229977,0.010053148839270228
