,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
96,Coa5,treat,0.16134591853407337,0.05141152356037086,0.001999800019998,0.0034774919214302837,0.39833330374422826,0.40892418203439135,0.256974302569743,0.5458803232102825
98,Unc50,treat,0.49325493178336804,0.06115977442599572,0.0003646877191386196,0.0008870114577965071,1.0027732828825457,0.7357644421752869,0.12398760123987601,0.37882169229885526
100,Mgat4a,treat,-0.49324002481784035,0.03632593930983423,1.1478866390009038e-05,0.00016785796472559042,-0.1421805666638952,0.11857270262786815,0.23067693230676933,0.5159689638512784
102,Mitd1,treat,1.2693045715709181,0.11819669346940356,2.200738302625326e-05,0.0002025807822160236,0.06293040665311979,0.4585930652373305,0.8713128687131287,0.9455904470012491
104,Mrpl30,treat,0.4996322833067366,0.036488767016623375,1.441566297498589e-05,0.00017993022509510108,0.18337136062505932,0.23543206985872706,0.38586141385861417,0.6634303044791307
106,Txndc9,treat,0.4395755204904264,0.04750197030859705,1.8157938212417505e-05,0.00019508670160929466,1.0083064086101698,0.6598438520702561,0.0922907709229077,0.33414594412302256
108,Eif5b,treat,0.17773332341176665,0.03409231443033724,0.00019467608182831598,0.0005795301014780979,0.1556605367681444,0.15123150233045835,0.29817018298170184,0.5871809966562312
110,Rev1,treat,-0.059735050766671634,0.07408625158919768,0.42505749425057493,0.4788065278818839,-0.04888810491985672,0.21030834809764196,0.808019198080192,0.9146425732643509
112,Aff3,treat,-0.9297252281125487,0.22235962183233518,0.0005734667140862154,0.001256522436119023,0.07215516141181653,0.17583699174232525,0.6723327667233276,0.8470519854489371
114,Pdcl3,treat,0.4032826941340893,0.04819087305102016,3.9486986462761975e-05,0.00025155182185512885,0.30608736544377957,0.5542919557940762,0.5169483051694831,0.7564069352184407
116,Rpl31,treat,-0.08860348714713356,0.018168932546289956,0.0002511302605338351,0.0006832570180496158,0.3313339681805179,0.06750336993784302,0.0002380150811049226,0.01340171413269002
118,Tbc1d8,treat,-0.6009316583065092,0.07647686203631908,1.92535446755046e-05,0.0001951196471564425,0.19231708815583617,0.1744935131461642,0.27347265273472654,0.5627783452666485
120,Cnot11,treat,0.3497847003747122,0.09524039788371903,0.0011763727271878399,0.0022469689229073398,-0.3670720485611145,0.5178274284120613,0.4213578642135786,0.686487285013273
