,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
0,Mrpl15,treat,-0.0998064547194545,0.1493949799819362,0.49945005499450057,0.637679353451938,0.8167165289448898,1.0001849560804634,0.35566443355664434,0.7743520484372534
2,Lypla1,treat,-0.3463135738457603,0.14748882240073385,0.023397660233976603,0.07126413668616591,-0.6988014424210339,0.7017778481105388,0.3431656834316568,0.7721927073796288
4,Tcea1,treat,-0.29759312055735565,0.09650320692255301,0.0026997300269973002,0.013932625429045881,2.096007684352846,1.1908430912719714,0.09259074092590741,0.659317851998584
6,Atp6v1h,treat,-0.22719819817031023,0.11977464285884905,0.061693830616938304,0.14441429956198956,-0.5416356965234029,0.5678846119893164,0.2606739326067393,0.7452103680812939
8,Pcmtd1,treat,-0.22190378241550615,0.10042179795632428,0.027297270272972702,0.08026385859816573,0.4488535299860527,0.3760999278609301,0.21007899210078992,0.7262880720688882
10,Vcpip1,treat,-0.4311235347065852,0.16713095292771893,0.014098590140985901,0.04853641817863102,-0.3231822354772107,1.048959057053381,0.6946305369463054,0.8928654155068665
12,Snhg6,treat,0.8710768295176811,0.27320090669504515,0.0036996300369963003,0.017657179830850106,-0.06855069673802187,0.4869658566358078,0.8719128087191281,0.9584503731155546
14,Cops5,treat,0.31339540906725094,0.16707491281946374,0.06189381061893811,0.14469840060871136,0.7960132973481034,0.8428271769498853,0.28977102289771023,0.7529481412269604
16,Cspp1,treat,-0.4955503949224321,0.15937902751348335,0.0059994000599940004,0.02564139870842637,0.016932648854704458,0.7122471558452282,0.9777022297770223,0.9922572528632085
18,Arfgef1,treat,-0.09098354087239804,0.08848272786774415,0.30426957304269575,0.4559502258729351,0.6930722604742593,0.6055779478187251,0.22207779222077792,0.7353521643837901
20,Ncoa2,treat,-0.13900686226372955,0.06210004011118456,0.024197580241975804,0.07313576250475665,0.21207537184610742,0.2565835058692347,0.3758624137586241,0.7807688580521415
22,Tram1,treat,-0.2571803283228563,0.11292050933003896,0.022097790220977902,0.06836078296932212,0.6552662293530173,1.1188511405206505,0.47105289471052897,0.8134152918872701
24,Lactb2,treat,0.058351686001907356,0.17380299439537628,0.7361263873612639,0.8290617807482968,0.7345392151739712,0.706976601625123,0.24717528247175283,0.7417672510737028
26,Terf1,treat,-0.13836513744835394,0.14052840476462156,0.3240675932406759,0.4765649134154493,-0.14007799390907164,0.8298964681486959,0.8316168383161684,0.9476244699095918
28,Rpl7,treat,-0.04744377712093151,0.04053012374012494,0.2450754924507549,0.3897773241109069,0.23721696832242878,0.17720768147370933,0.18248175182481752,0.706141719394984
30,Ube2w,treat,-0.26103839424338543,0.15197573836567294,0.08649135086491351,0.1843323965557902,-0.6937051193243897,0.5534796408111783,0.17588241175882413,0.7035520094714176
32,Eloc,treat,-0.22432684654940263,0.09904381657375878,0.025797420257974202,0.07662902348818373,1.6332311833897666,1.337978439628116,0.28927107289271076,0.7529247075292471
34,Mcm3,treat,0.7948055246164156,0.20461997181721112,0.0010874414460195609,0.008180996818692119,0.12866489407491785,0.4542404328874317,0.7410258974102589,0.9112663438621624
36,Kcnq5,treat,0.27758850352701286,0.14353047425955445,0.053394660533946606,0.1302320298005535,-0.37577853883163603,0.19963139340652222,0.061193880611938804,0.5999453058227746
38,Smap1,treat,-0.23602063677330815,0.09430779765572472,0.0122987701229877,0.04390032877772339,-0.1686383812452186,0.8532651975826026,0.807919208079192,0.9398431657570929
40,Lmbrd1,treat,-0.13889143506940632,0.10289327977857919,0.17668233176682333,0.308064362493337,0.5552858059896589,0.6801539826749964,0.45195480451954806,0.8060637700329226
42,Phf3,treat,-0.34356554725703603,0.09024052824836205,0.000847098363669836,0.007065977589403074,1.9328197167553065,0.7278805766943297,0.025697430256974303,0.462510891767966
44,Prim2,treat,0.18283298881430587,0.1738892932232448,0.2882711728827117,0.438521602385216,-0.3945711959627472,0.3800735601775814,0.2696730326967303,0.7488860309371362
46,Zfp451,treat,-0.3131827891831905,0.16694479492969938,0.06189381061893811,0.14469840060871136,0.6063346476099386,0.9156847156965525,0.41745825417458254,0.7925676256905826
48,Dst,treat,-0.061759472589017525,0.1942001734529185,0.7491250874912508,0.8402739656970724,0.07099094542278045,0.2273026862211944,0.7515248475152485,0.9151288574846218
50,Imp4,treat,0.09208994120437881,0.1842210951787716,0.6167383261673832,0.733023899504152,0.4540896989086362,1.1616981970965814,0.6619338066193381,0.8787619075670521
52,Ptpn18,treat,0.16976333797303383,0.043742747136474455,0.0006701566937743713,0.006503699935012439,-0.2841105788776915,0.3425606097037758,0.36106389361063895,0.7768224343519788
54,Plekhb2,treat,0.18587876652462412,0.16133322092422434,0.2410758924107589,0.3853027721829843,1.4980319881803938,0.7950241978089528,0.055194480551944806,0.5718272450428503
56,Uggt1,treat,-0.15300924882996647,0.09811043269435525,0.11818818118188182,0.23110309365664,0.38395305874011026,0.9042816438932543,0.6212378762123788,0.8742292437422924
58,Neurl3,treat,0.29985302644370904,0.07563932057023721,0.000184449788350922,0.0045910133130201425,-0.7217642336324147,0.22060850549732486,0.0018262492528696122,0.11726219039937207
60,Arid5a,treat,-0.05641835554336485,0.09072169944814623,0.5384461553844615,0.6684576596297205,-0.429953230010655,0.41175777046185363,0.2923707629237076,0.7530183548809297
62,Cox5b,treat,0.41851299377423845,0.07766244830661642,0.00010430263767715647,0.00415885680425298,-0.514204813168209,0.3295683548778937,0.10748925107489252,0.6732723164209192
64,Actr1b,treat,-0.17152137899849146,0.15479418796381603,0.255974402559744,0.402703889155244,-1.3776672712421505,0.9591897168574665,0.22757724227577242,0.7353521643837901
66,Zap70,treat,0.10243684067633392,0.0968569658159325,0.28677132286771323,0.43708287189497996,0.27389771897657145,0.4009244733823992,0.4664533546645335,0.8115381665105987
68,Tmem131,treat,-0.1489421186326049,0.11848834955304305,0.20527947205279473,0.34412666808607545,0.5975146569332127,0.7682316441310438,0.3802619738026197,0.7828829765244819
70,Inpp4a,treat,-0.2694086432589627,0.14362788132477314,0.0668933106689331,0.15327172676923176,0.1942665207072843,0.5470178576313118,0.6824317568243176,0.8883004757685582
72,Coa5,treat,-0.14329039866924645,0.17720760669938546,0.41455854414558546,0.5656516631509569,0.30873432035137893,1.1502407335710128,0.7656234376562344,0.9210833600735787
74,Mgat4a,treat,0.07477643588354554,0.12014584528893113,0.5356464353564644,0.6664803100582236,0.23533801356277453,0.275681630505416,0.38566143385661433,0.7828829765244819
76,Mitd1,treat,0.0036253752042711184,0.180523174325003,0.9864013598640136,0.9921508759870824,0.5950411016205975,0.8922613490832922,0.41725827417258277,0.7925676256905826
78,Mrpl30,treat,0.0879978678880548,0.11767525793870469,0.44765523447655237,0.5963589844585248,0.8219265554002256,0.8553421329757275,0.288971102889711,0.7529247075292471
80,Txndc9,treat,0.31819429196055926,0.1468911958599522,0.031596840315968405,0.0893383267920008,1.1399398604006457,1.2545635302768794,0.645035496450355,0.8745680660210857
82,Eif5b,treat,0.03837586962019352,0.09487037556307741,0.6872312768723128,0.7889586509124555,1.4847944793921608,0.7142304162589042,0.04179582041795821,0.5281384904987763
84,Aff3,treat,-0.7660167375368974,0.13256558861739715,6.46741839681197e-05,0.004024402639607976,0.20900189742893877,0.20439063070752556,0.31996800319968005,0.7642883835807881
86,Pdcl3,treat,-0.4559716706554922,0.15324902527104822,0.0038996100389961006,0.018420570261194584,1.7492500763113619,1.4099270211699904,0.3855614438556144,0.7828829765244819
88,Rpl31,treat,0.4450244229070321,0.05532039715057348,2.15375503301298e-05,0.00396226433146126,0.04236667304817612,0.1796549530205237,0.8157184281571843,0.9433147518232688
90,Cnot11,treat,-0.22762036928882273,0.19369329260426071,0.23217678232176783,0.3752063775185256,-0.5384250472932859,1.3449766117554591,0.6493350664933507,0.8768172123620361
92,Rnf149,treat,-0.3347034813106389,0.14093528010192033,0.019198080191980802,0.0614205091657694,-0.5663443668601768,0.42263889076704236,0.1476852314768523,0.6964029807369847
94,Map4k4,treat,0.029098228531051866,0.0919110718191611,0.7573242675732427,0.8462048979238054,0.8513891136442294,0.6263936481419465,0.14808519148085192,0.6964029807369847
96,Il1r2,treat,0.5257429037798333,0.2532792353721839,0.036196380361963806,0.09855838873706319,-0.26302694487540484,0.47143635169970666,0.6119388061193881,0.8726622693767776
98,Il1r1,treat,0.49541715270847864,0.3023603693571076,0.0993900609939006,0.2041785404792854,-1.198893150013944,0.33667631233237655,0.0016998300169983002,0.11588223893660016
100,Il1rl1,treat,0.4331157857324832,0.1385279807954837,0.0026997300269973002,0.013932625429045881,-0.6822452147855261,0.13155049894100235,0.0001606556848193974,0.07785247229126248
102,Il18r1,treat,0.06722957771930052,0.08623032014910387,0.43485651434856515,0.5849641101663281,-0.14232980869435066,0.14032689113788815,0.3126687331266873,0.760932897455076
104,Il18rap,treat,-0.28574196289616743,0.12009761782918728,0.0188981101889811,0.0607777311960126,-0.45543149831595786,0.4759388628703612,0.3678632136786321,0.7771935519920493
