,gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval
0,Mrpl15,treat,-0.11492241142000265,0.015570461347672482,2.0309080358284363e-05,0.0433198856036827,0.05662588967365689,0.44495550444955506
1,Mrpl15,samples,0.0292488162553416,0.006359107383731033,0.0010683265403585106,-0.04647340245297471,0.026498474847326023,0.08299170082991701
2,Lypla1,treat,-0.3385369064249573,0.022288338310546475,5.593061868656494e-07,0.041666268357714274,0.12000889359393223,0.7230276972302769
3,Lypla1,samples,0.13513443417293977,0.008869244191243776,9.997211243230674e-07,-0.006159914074788696,0.055300441252835786,0.9127087291270873
4,Tcea1,treat,-0.22925787083470886,0.01217937328258907,9.119705700332001e-05,0.20808007792671168,0.04574369979449927,0.0002826123580399003
5,Tcea1,samples,0.1168464493988861,0.004835798328913089,6.753185583594125e-05,-0.1048847648731918,0.02063185147360964,0.00015568440924955198
6,Rgs20,treat,-0.781873991821436,0.03206307584586749,1.6567848368496386e-06,-0.4448988934401383,0.07328617424755128,0.00016049720192832972
7,Rgs20,samples,0.4303802592771127,0.013904249334454024,4.235402374888537e-05,0.2447981364105994,0.03342659272263339,5.6271770366475706e-05
8,Atp6v1h,treat,-0.3596320626931205,0.020649635115174047,9.42152594213802e-05,-0.21674495623155954,0.09500252300259691,0.020997900209979003
9,Atp6v1h,samples,0.2148006899114178,0.008441812505614384,3.6758161583673143e-07,0.12517482067092572,0.03735774398325584,0.0013312117707201185
10,Rb1cc1,treat,-0.28954688928363,0.014728524982316893,7.849365621344407e-05,0.21976036240390875,0.06005802216477878,0.0010065857935868782
11,Rb1cc1,samples,0.16704810365532557,0.005902081298344389,5.522736647220597e-05,-0.0872665466198316,0.027683695767465905,0.001999800019998
12,Pcmtd1,treat,-0.3224302073594834,0.015290647161198977,6.572355104794793e-05,0.0064013866156041556,0.05416292681996484,0.9033096690330967
13,Pcmtd1,samples,0.17016139651691728,0.006269824107968068,3.4097835693241665e-10,0.01189663617434612,0.022715018303104916,0.6039396060393961
14,Rrs1,treat,-0.23327219743211253,0.02460656651085588,2.65491271380478e-05,-0.02848349423937995,0.07563727638666495,0.7067293270672933
15,Rrs1,samples,0.06394445929503048,0.010265843749539113,0.0003737306758571864,0.026983873413420872,0.03495870787073115,0.43925607439256076
16,Vcpip1,treat,-0.344124403641154,0.01917290108315306,2.827447435336546e-07,0.25172098117441427,0.08929017113021652,0.0038996100389961006
17,Vcpip1,samples,0.1756480441521523,0.007876450012238731,7.40530926073534e-05,-0.10865922956867266,0.04091513144969752,0.008399160083991601
18,Snhg6,treat,-0.3179670441420368,0.013284458553112173,3.019843013271461e-05,0.21239656768950202,0.05913164769129053,0.0006699464679612559
19,Snhg6,samples,0.19398064743371043,0.005617961515886195,4.0289308785111155e-05,-0.08075856835522545,0.021749563390573372,0.0007422234350742234
20,Cops5,treat,-0.17818978490369197,0.013779089145133686,0.00016421694012921725,0.3353777445655191,0.0625629967763385,0.0001086572486174034
21,Cops5,samples,0.08129014925725161,0.0056109571084975935,0.00010522332624684468,-0.18438231873351804,0.030182241827206104,6.115684891312982e-05
22,Cspp1,treat,-0.361721735087654,0.015852618815110082,1.8632542828308237e-08,-0.06293237747965877,0.0573310681166877,0.2756724327567243
23,Cspp1,samples,0.19426939138108476,0.006600962761878147,3.36668264947051e-07,0.05821085035687465,0.025892021332799595,0.025297470252974703
24,Arfgef1,treat,-0.3680200041420445,0.01371662897788744,5.403005153111789e-05,-0.04113909754228849,0.04706445019321188,0.38646135386461355
25,Arfgef1,samples,0.18696276889615457,0.005496237833273628,2.809896562731248e-05,0.03310375713907966,0.020571948305709797,0.10928907109289071
26,Prex2,treat,-0.39961220828839933,0.040534855794086236,1.6162012624893845e-06,-0.40187077846805436,0.13192999268368696,0.0017998200179982
27,Prex2,samples,0.19352813894659932,0.017228592255879974,2.972722862814611e-06,0.15549646479354537,0.06091266194585837,0.0093990600939906
28,Sulf1,treat,-0.1300629410356237,0.04946598995792745,0.008799120087991202,-0.38905492851660467,0.20518577044624708,0.05729427057294271
29,Sulf1,samples,0.032032224496599565,0.020761637528307175,0.12268773122687732,0.12921502401499488,0.08322685163665498,0.1212878712128787
30,Slco5a1,treat,-0.5556840736671864,0.052494487146257755,3.281004810310715e-06,-0.03685289595161499,0.1342982018170927,0.785021497850215
31,Slco5a1,samples,0.25075860411781614,0.023653339108052666,1.8348283367087782e-06,0.017814669124173284,0.056028201845460444,0.7362263773622638
32,Ncoa2,treat,-0.41434177679373557,0.015238780224520566,5.7078860415799194e-05,-0.08895846197283092,0.049044791655641615,0.070992900709929
33,Ncoa2,samples,0.22745397219708088,0.006372013233911065,5.961411383300077e-07,0.0506916858823876,0.02133691836237165,0.018598140185981403
34,Tram1,treat,-0.29378266084134674,0.013081704025248622,4.7944268480087134e-05,0.03603694146922443,0.042259681917588054,0.39546045395460455
35,Tram1,samples,0.13925767413294862,0.005270874615615584,6.019159419236614e-05,-0.05367263413478983,0.017795332280747863,0.0026997300269973002
36,Lactb2,treat,-0.31175117036435257,0.020688729064143718,9.771808778189012e-07,-0.09118492397058936,0.08723863861287232,0.2956704329567043
37,Lactb2,samples,0.11819341202532806,0.008159024305275191,4.404711203862352e-07,-0.009296554730769164,0.03934767681033023,0.816018398160184
38,Terf1,treat,-0.3443377519849203,0.02558309337037883,3.191658898454558e-06,-0.09839003561965334,0.12531461975573588,0.43395660433956607
