,gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval
0,Mrpl15,treat,-0.0062538779608341455,0.073011917972742,0.9319068093190681,0.29265647661364275,0.9443687715599657,0.6885311468853115
1,Mrpl15,samples,-0.03476691439367515,0.02660066333922249,0.18988101189881013,-0.30983663128516264,0.29198421547622827,0.197980201979802
2,Lypla1,treat,-0.2647219857562194,0.05759491236420365,0.00018508242469792338,-0.03544273672729316,0.6336404863266305,0.9487051294870513
3,Lypla1,samples,0.07111709728378017,0.02609419023483927,0.0066993300669933005,-0.026983798913838942,0.22862701459434853,0.8994100589941005
4,Tcea1,treat,-0.03389879605763424,0.03964986251929387,0.39516048395160486,0.09160892285656518,0.33159150242051905,0.7644235576442355
5,Tcea1,samples,-0.02386314491999185,0.016298260275649283,0.1476852314768523,-0.10217753015117143,0.14841015072660468,0.42915708429157085
6,Atp6v1h,treat,-0.2965874651486146,0.04338079999624668,3.9232551180815426e-05,0.017617199302159155,0.18350349324932685,0.9242075792420757
7,Atp6v1h,samples,0.12782861734095863,0.019158853917616517,8.831657094035157e-05,0.035368393344286195,0.07448412673980366,0.6305369463053695
8,Rb1cc1,treat,-0.17241197121005042,0.04179623507926903,0.0003488430643017242,-0.19729914220387976,0.20510756528085877,0.3294670532946705
9,Rb1cc1,samples,0.12272516541966233,0.01873721895471054,3.2923921936855325e-05,0.04549530167412985,0.09365149308614341,0.6251374862513749
10,St18,treat,-1.2958636938547012,0.11624727827158253,1.7163617968262565e-05,0.28728491132140066,0.1943615358273169,0.14478552144785523
11,St18,samples,0.5779713951751793,0.06037092577469465,1.2072887946517552e-05,-0.1579128634050034,0.11211610306804605,0.16598340165983402
12,Pcmtd1,treat,-0.42733948994768084,0.057098158375970896,1.299703655324328e-05,-0.09395784873772925,0.24610832697583046,0.7021297870212979
13,Pcmtd1,samples,0.1455773537450699,0.025087831075842153,0.00015300425958999467,0.013589026712969871,0.10922299293778293,0.9028097190280971
14,Rrs1,treat,0.3717265931714372,0.14619755442208526,0.013798620137986202,0.4732651854929465,0.6923674538296966,0.49855014498550143
15,Rrs1,samples,0.0024336814463779845,0.059823108745367504,0.9654034596540346,-0.05902836968912971,0.3757221687055637,0.83991600839916
16,Vcpip1,treat,-0.22148368333858767,0.05436297796429215,0.001626206348168926,0.02496368347560306,0.3887599914803427,0.940905909409059
17,Vcpip1,samples,0.03937130023251152,0.023644602162202117,0.09629037096290372,-0.06146854898220576,0.15889335711000765,0.6714328567143286
18,Sgk3,treat,-0.1543882068907322,0.05348336320093736,0.004199580041995801,-0.6351551667541192,0.2514178617680878,0.0117988201179882
19,Sgk3,samples,-0.019708664352116434,0.02207702231112874,0.3795620437956204,0.35293213204655294,0.11306456055080918,0.0035996400359964
20,Snhg6,treat,0.7010332854817655,0.06720253571006637,1.6839409308627677e-05,-0.2923714092067752,0.3045193611322296,0.28677132286771323
21,Snhg6,samples,-0.17510322327041158,0.02885810454403349,4.7620614508345096e-05,0.2141021543178424,0.10452579236563331,0.044195580441955803
22,Cops5,treat,0.05031512145527131,0.07243345428869549,0.48435156484351566,-0.3065482016871668,0.5498129352397312,0.5178482151784821
23,Cops5,samples,-0.053879428656834594,0.02604936232317732,0.040695930406959305,-0.014959382083233634,0.1949945326554042,0.926007399260074
24,Cspp1,treat,-0.11680278274326268,0.07415651566385326,0.11128887111288871,0.05103844390968999,0.39089427682036937,0.8756124387561244
25,Cspp1,samples,0.12234137584240735,0.03234261689021718,0.0007200515555116098,0.06797990823212348,0.1376786235004258,0.5885411458854115
26,Arfgef1,treat,-0.11356285184345478,0.04278206789764188,0.007599240075992401,0.7953488665013967,0.2667868475406766,0.0065993400659934
27,Arfgef1,samples,0.10196876571283175,0.019119259520750935,0.0002363513208535745,-0.20755437448312417,0.10186529015273962,0.042195780421957804
28,Ncoa2,treat,-0.19712583193866975,0.041343030704956193,0.000239572452320141,0.3626281846908094,0.1456619282588021,0.012098790120987902
29,Ncoa2,samples,0.14124412766773853,0.018550774992260485,0.0002666398619270881,-0.19014514870607205,0.07921295556944936,0.013498650134986502
30,Tram1,treat,-0.17704746133435645,0.03650017660443225,0.00021022469410069626,0.12872900650133423,0.23529293650834926,0.5597440255974403
31,Tram1,samples,0.07567597002243759,0.01624172863469409,0.00020669014507191115,-0.024052845188545533,0.09423411399044712,0.7921207879212079
32,Lactb2,treat,-0.163864187837501,0.07245921358500527,0.0245975402459754,0.12071239303099852,0.28305599129160525,0.6517348265173483
33,Lactb2,samples,0.057364612340666844,0.030565824216354606,0.061193880611938804,-0.031270867353752035,0.11324681097023229,0.7756224377562244
34,Terf1,treat,-0.29339676534826914,0.08811676071433576,0.0015341267377715039,-0.13098937249727616,0.5094471508635078,0.7622237776222378
35,Terf1,samples,0.1383360939216638,0.03765003441217315,0.0009914295993953225,0.14234069353005874,0.20428521378956577,0.43215678432156784
36,Rpl7,treat,-0.03220441250348384,0.017569177138943487,0.0634936506349365,0.11981233419564037,0.07901213167284674,0.1322867713228677
37,Rpl7,samples,0.05755170499229481,0.007885089347019723,1.990987250656314e-05,-0.10131031474927439,0.03407547912173573,0.0029997000299970002
38,Stau2,treat,-0.7588387175791416,0.11732365266989898,3.663718455191062e-05,0.20244975784799196,0.35937558477271714,0.5537446255374463
39,Stau2,samples,0.33607167999547505,0.05647832845552123,0.00011009749762071825,-0.21875272420050432,0.18893459901471,0.21057894210578942
40,Ube2w,treat,-0.28283172362334963,0.054317230581903804,0.00014980470156911692,0.07716382480000084,0.26792209854211313,0.779022097790221
41,Ube2w,samples,0.08680932329792365,0.02372066641656949,0.0012087778652666555,-0.04059372994587945,0.11650138414633926,0.7167283271672833
42,Eloc,treat,0.24946759686263453,0.03853719459995307,5.972379328908374e-05,-0.8618254892276217,0.5867044838308366,0.09049095090490951
43,Eloc,samples,-0.10389378709576305,0.015344967674751409,0.0005309892711394437,0.2365967290983106,0.19426346490286006,0.1790820917908209
44,Tmem70,treat,-0.1710155635710193,0.0980977403343453,0.08139186081391861,-2.0231200065581483,0.9083825824612873,0.0451954804519548
45,Tmem70,samples,0.02194040383908961,0.040256748524496226,0.5869413058694131,0.5781736693357442,0.3773066123236908,0.09679032096790322
46,Ly96,treat,0.1853445750639939,0.0735273918359871,0.012398760123987601,0.5297008915088721,0.5226632201340305,0.23207679232076792
47,Ly96,samples,-0.08618929338619058,0.031833155321793496,0.006199380061993801,-0.27835102385873994,0.20584456376059826,0.1252874712528747
48,Mcm3,treat,-0.6020087233489796,0.09124233549966353,7.356269970524575e-05,-0.07409529756144868,0.384112141579866,0.8389161083891611
49,Mcm3,samples,0.22381403017742738,0.04122885979830317,0.0006840643994014209,-0.03883792225725925,0.1374843617191033,0.7725227477252274
50,Tram2,treat,-0.2180395011269426,0.09840487764076013,0.026597340265973404,-0.43293479786451594,0.4791481012979381,0.31786821317868214
51,Tram2,samples,0.09366307610294494,0.041306649114835586,0.025897410258974102,0.1977254816546868,0.23510956866321375,0.3371662833716628
52,Ogfrl1,treat,0.0632263957501136,0.05670819283046049,0.2693730626937306,0.3130959999992643,0.24247331716841536,0.1887811218878112
53,Ogfrl1,samples,-0.21497113442717167,0.023182706516622104,2.5441281644305778e-06,-0.22358782161439789,0.09401767066278915,0.0225977402259774
54,Smap1,treat,0.1551036042744198,0.039611387032813396,0.0006188230489867859,0.005022113672661539,0.3834080585817932,0.9873012698730127
55,Smap1,samples,-0.03480438357375947,0.016932540328421217,0.039896010398960104,0.13224205423514662,0.12479273423513486,0.24927507249275072
56,Sdhaf4,treat,-0.003297549740106078,0.09646127074344835,0.9712028797120288,0.6335910730717375,0.9860733153228429,0.4263573642635736
57,Sdhaf4,samples,-0.030483633014008787,0.03482068540204372,0.38096190380961903,-0.2558863580332207,0.3157907703256301,0.31686831316868314
58,Lmbrd1,treat,-0.38734605809345346,0.03731899079757776,8.676365012281954e-06,-0.15417657050468217,0.16659912540027702,0.3541645835416458
59,Lmbrd1,samples,0.1739933590857329,0.016220163636553684,0.00012754960263205905,-0.025022380437702545,0.07262268611254451,0.7338266173382662
60,Phf3,treat,-0.19568576166158605,0.039332150159050054,0.00014955999212038626,0.7205211119284727,0.4974275250151575,0.1004899510048995
61,Phf3,samples,0.1263714105107896,0.01745587720563916,0.0004043611069800997,-0.1948164712577324,0.15102492481404092,0.16348365163483652
62,Prim2,treat,-0.42172582658601976,0.09691510992376642,0.0004553575413888181,-0.2809738557604232,0.3809657028860967,0.4246575342465753
63,Prim2,samples,0.20432148861496266,0.043110831598630446,0.0001851380005633829,0.12131194957026507,0.12480804811504,0.30816918308169183
64,Zfp451,treat,-0.5197749194786646,0.06239964372511742,0.00029911591002172093,-0.12280575423072644,0.18802024522334074,0.5192480751924807
65,Zfp451,samples,0.2707833858002875,0.028292310918055584,1.0301035167764193e-05,0.02442477383717156,0.08540299153082635,0.773922607739226
66,Dst,treat,-0.8005832242171801,0.08340529588547223,1.366577980587717e-05,0.6769421866666249,0.16833643431153306,0.0007254983770238214
67,Dst,samples,0.29611909246996054,0.04099206114783473,0.00044486807972496384,-0.3936904593308629,0.08356691000668136,0.0004255198510781612
68,Ccdc115,treat,-0.08189522944264184,0.06143205832911058,0.1827817218278172,0.5276178316363976,0.6831595634774311,0.37246275372462756
69,Ccdc115,samples,0.0013606728034751608,0.027100822529640908,0.96000399960004,-0.2848100941313952,0.25053519582217937,0.1887811218878112
70,Imp4,treat,-0.11370518270292432,0.06957169692221848,0.10258974102589741,-0.8363139099463829,0.9126971729344003,0.3070692930706929
71,Imp4,samples,0.03922586185415188,0.03110987618055801,0.20617938206179381,0.3937249349007728,0.3935943396439716,0.25317468253174685
72,Ptpn18,treat,0.29109301913249885,0.03187354949564445,0.00020908235176334645,-0.08812948799373649,0.10676017940416903,0.41145885411458855
73,Ptpn18,samples,-0.17962575194410985,0.013436976097571282,0.00015757166682472663,0.08085619488497486,0.04243610067689636,0.05629437056294371
74,Fam168b,treat,-0.35323120914117423,0.04429498187518986,0.0002666227119309752,0.2231896944435613,0.6097981866118376,0.6771322867713229
75,Fam168b,samples,0.12959727986648886,0.020020837833838553,6.208711797133106e-05,-0.15720246746070524,0.1710290057740023,0.31896810318968105
76,Plekhb2,treat,-0.33858404732380154,0.048403224504917956,4.663226890311802e-05,0.26660920652180686,0.33131573696856237,0.38576142385761425
77,Plekhb2,samples,0.14647381027428139,0.021518022695747,2.8021126094168352e-05,-0.0936820467736628,0.14200457280966866,0.47295270472952705
78,Hs6st1,treat,-0.5699441551429418,0.05917124689380554,8.919102407113128e-06,0.19097620511217112,0.21480004806991188,0.36646335366463356
79,Hs6st1,samples,0.24070855085907508,0.025889979229871293,2.9151913008391057e-05,-0.03768788920970789,0.1042900207630645,0.7108289171082892
80,Uggt1,treat,-0.43524955165656365,0.04858881525990008,6.085348601311975e-05,1.0739875646859673,0.536382807808262,0.04229577042295771
81,Uggt1,samples,0.2004489975560504,0.021075220973441538,1.1635653569935181e-05,-0.20878371142682337,0.15504051042894798,0.1513848615138486
82,Neurl3,treat,-0.4798050987690692,0.044958935679123915,1.7364568071860414e-05,-0.2091149481865858,0.13480817107214155,0.12858714128587143
83,Neurl3,samples,0.18985839707641294,0.01990508269366315,7.958079181855328e-06,0.15283741054778313,0.0641406764732936,0.018098190180981903
84,Arid5a,treat,-0.29473979705225395,0.05873877467284204,0.00023398269915549043,0.22436071160517063,0.3078090678219282,0.4283571642835716
85,Arid5a,samples,0.0072263775955155145,0.0250847335041339,0.765023497650235,-0.028791190195352864,0.10680330236598737,0.7795220477952205
86,Kansl3,treat,-0.11860868068242822,0.06310408913766141,0.05879412058794121,-0.14709735785972308,0.42747892619472505,0.6953304669533047
87,Kansl3,samples,0.10172570381820781,0.028533533419055467,0.0011501541145364522,-0.09086209596344723,0.16844384498818255,0.5585441455854414
88,Lman2l,treat,-0.1775369897720053,0.08577601598043146,0.039196080391960805,-0.28035660213311553,0.6834603774396654,0.6217378262173783
89,Lman2l,samples,0.08635367493146265,0.038441838144488504,0.0240975902409759,-0.06698631021744973,0.2455434369428432,0.7529247075292471
90,Cnnm4,treat,-0.06306438375235067,0.09318560317500515,0.49805019498050196,-0.11672789930552926,0.729583761163406,0.8344165583441656
91,Cnnm4,samples,0.05042597853167416,0.039400385047016886,0.19958004199580043,0.10740548695758045,0.23816918638640816,0.603039696030397
92,Cnnm3,treat,-0.5011833283367623,0.10876403919395712,0.0003430510807598821,-0.27401085690030763,0.6672786341436133,0.6185381461853815
93,Cnnm3,samples,0.23608966058592695,0.051466222351979264,0.0004621205279634894,-0.20699571346332274,0.2665778778239536,0.3872612738726127
94,Cox5b,treat,0.5586555299530639,0.02828391121162768,6.811158711978052e-07,-0.5113991040192482,0.19606239359293812,0.0115988401159884
95,Cox5b,samples,-0.24538942212711698,0.01193388466198789,8.020214296514667e-05,0.18488047202230096,0.08486908075668713,0.031296870312968704
96,Actr1b,treat,-0.24361861991136624,0.07304872777639101,0.003136712386281614,-0.4599631932183273,0.413696404665256,0.2558744125587441
97,Actr1b,samples,0.08200673323867087,0.032232154801556265,0.011698830116988301,0.06592970945844222,0.18805810083732152,0.7267273272672733
98,Tmem131,treat,-0.148031203777736,0.052867896968072044,0.0046995300469953,0.21545229951701725,0.12298692101173783,0.08139186081391861
99,Tmem131,samples,0.03386977726413112,0.0224503481025138,0.1334866513348665,-0.17198834427606913,0.0535286804928933,0.0014998500149985001
100,Gm38115,treat,-0.34753930756751034,0.1317107879048031,0.009599040095990401,-0.6400035406222243,0.4455589504757911,0.1272872712728727
101,Gm38115,samples,0.07370455464400295,0.05836480554361222,0.2074792520747925,0.12803595602821452,0.20376412808151775,0.4537546245375462
102,Inpp4a,treat,-0.4666866984974867,0.0666735220957308,0.0004744403753391684,-0.2574585115826561,0.2978432008009199,0.37996200379962003
103,Inpp4a,samples,0.19037547292588247,0.028443027075631656,2.701311547601445e-05,0.025655515731525375,0.12371291997692895,0.8369163083691631
104,Coa5,treat,0.08368305187549714,0.05655637641688336,0.140985901409859,-0.36071257641888377,0.5548326129344191,0.46425357464253575
105,Coa5,samples,-0.13301595645462216,0.023243129979627474,9.237809926526884e-05,0.030578690375480316,0.23443577267374968,0.8795120487951205
106,Unc50,treat,0.2575655677579263,0.08315636952909092,0.0022997700229977,-1.4349206901136247,0.8413513540061651,0.08819118088191182
107,Unc50,samples,-0.13241733789972476,0.029210326547971312,0.00019487524116382072,0.1574201724232353,0.26677825473323497,0.4714528547145285
108,Mgat4a,treat,-0.49578052075827717,0.03883973410637495,1.3072639553696912e-05,-0.05551800698877165,0.13790479194344193,0.7084291570842915
109,Mgat4a,samples,0.2732297750841162,0.017947540303009595,1.8612962170184835e-06,-0.014771318016339354,0.0708999365839033,0.8456154384561544
110,Tsga10,treat,-0.4737572753386944,0.11449090364190025,0.0006525686793713135,0.14589843053051837,0.3678622308799232,0.6651334866513349
111,Tsga10,samples,0.15027637029867588,0.05160863965216925,0.0044995500449955,0.10023039782181527,0.14515493647262323,0.46385361463853614
112,Mitd1,treat,0.581886023014729,0.11722721388562929,7.386079448903373e-05,-0.10143255574259077,0.5048897424047759,0.8088191180881912
113,Mitd1,samples,-0.44599375551680415,0.041706535866317875,1.0110754039486317e-05,-0.04041311007562212,0.15813227365998306,0.7816218378162184
114,Mrpl30,treat,0.35968053875380357,0.03821460419049811,3.18482300942366e-05,0.20542171043819948,0.42756720381804936,0.5565443455654434
115,Mrpl30,samples,-0.22530210666813852,0.01595846940347871,3.237191531797972e-06,-0.20479292669906307,0.13106452533702187,0.1050894910508949
116,Txndc9,treat,0.1821927569687773,0.04682774729414305,0.0017485719512363074,-0.5706028872780409,0.7385100607891028,0.36626337366263373
117,Txndc9,samples,-0.10978753514671363,0.01972314262064943,8.658631862041372e-05,-0.019653964012274705,0.22817180995076472,0.9147085291470853
118,Eif5b,treat,0.005488263037148951,0.03507299713427316,0.8774122587741225,0.2510325336348622,0.1741796807621036,0.1416858314168583
119,Eif5b,samples,0.0008786919919396941,0.015304215191497848,0.9543045695430457,-0.15042874539330212,0.06101544926009842,0.016198380161983803
120,Rev1,treat,-0.32787391309190367,0.07249087968220515,0.00032391390894620915,0.06108329070537256,0.2874387230770527,0.8249175082491751
121,Rev1,samples,0.14540044726594856,0.03158791640108724,0.0002732861442725584,-0.013483771548921681,0.12489041768258854,0.9095090490950904
122,Aff3,treat,-0.29672705066469907,0.34463125546842693,0.38196180381961803,-0.5277050293613652,0.3715302797639526,0.20177982201779823
123,Aff3,samples,-0.0355750527619819,0.13529498413112345,0.7836216378362164,0.17133774531893345,0.11599908975518924,0.1810818918108189
124,Pdcl3,treat,-0.04988494199961048,0.04804379499561957,0.3020697930206979,-0.9086909002286355,0.63592165510911,0.12958704129587043
125,Pdcl3,samples,-0.0052970157750418185,0.020838633180721364,0.8021197880211979,0.22356836411319858,0.23911837704892713,0.27477252274772523
126,Rpl31,treat,0.3309936656502842,0.021480587776252967,1.3616724744756923e-06,0.22414859636512935,0.09762815906604505,0.0225977402259774
127,Rpl31,samples,-0.0723131620675535,0.009418972619895468,0.0003633731901563419,-0.16166485653896515,0.04390661140319091,0.0008032796613005174
128,Tbc1d8,treat,-0.5843301153768736,0.08373737924791406,9.794954845695564e-05,0.03429584409411488,0.24954518501934686,0.8962103789621038
129,Tbc1d8,samples,0.2668000785039305,0.04288655962836656,0.000534307354484197,-0.17698688468190035,0.1219749731370697,0.1618838116188381
130,Cnot11,treat,0.021081990871542233,0.09388852474762491,0.8236176382361764,0.2539792908808147,0.8338078360853257,0.7433256674332567
131,Cnot11,samples,-0.022421856796869245,0.04055870784550095,0.5769423057694231,-0.10488646834220461,0.3311954094175017,0.7088291170882912
132,Gm15832,treat,-0.5183996817899676,0.0749360015823042,7.677737976787675e-06,0.26755084352423397,0.4212132024102296,0.46735326467353266
133,Gm15832,samples,0.16214186701761024,0.03328991758884249,0.0002561223611503903,-0.024527666798629784,0.14671785450951377,0.8586141385861414
134,Rnf149,treat,-0.439945645078264,0.037367897813437176,0.00017976935832703626,-0.22892022332534417,0.13589292595583588,0.09369063093690631
135,Rnf149,samples,0.16035823944369915,0.01664526931232668,0.00014363274993675623,0.04343468869946693,0.06793553012765435,0.527947205279472
136,Map4k4,treat,-0.21604617943153293,0.03905184939470151,9.635651481539155e-05,-0.10963506233139297,0.10280097309318056,0.28857114288571145
137,Map4k4,samples,0.19829953847538892,0.017680722501286418,0.00010021405589242331,-0.03660898446012468,0.045003442440367934,0.42255774422557746
138,Il1r2,treat,-0.028754480234221388,0.08758384083646578,0.7481251874812519,-0.21724168825019172,0.134156262427092,0.11278872112788721
139,Il1r2,samples,-0.03607142510024413,0.03821227351067127,0.34796520347965204,0.03541271109407468,0.0519229171551812,0.5071492850714928
140,Il1rl2,treat,-0.2664243771644135,0.10442753020633086,0.0110988901109889,1.198180504576514,0.5925464765372115,0.0484951504849515
141,Il1rl2,samples,0.23558348665546033,0.050665317620731655,0.0002623451784012959,-0.631712953575778,0.26945065391923145,0.028097190280971903
142,Il18rap,treat,0.1392272024430019,0.14207627195282888,0.3227677232276772,-0.7922074238872707,0.36440310914600327,0.0324967503249675
143,Il18rap,samples,-0.12459922598220488,0.0603721682984265,0.0395960403959604,-0.0589843380887151,0.1637993858491151,0.686031396860314
144,Mrps9,treat,-0.061661176660266444,0.06712865437660859,0.3601639836016398,-0.35726007201462745,0.46424125960251267,0.40315968403159685
145,Mrps9,samples,0.006720385317250912,0.02817346968473308,0.8184181581841816,0.08698026409080176,0.17616486744904852,0.591940805919408
146,Tgfbrap1,treat,-0.41525322632557704,0.08249995856675875,0.0001610537909568077,0.7904396120971954,0.5224379441701578,0.0964903509649035
147,Tgfbrap1,samples,0.11696799243963692,0.03546067537188904,0.0030295245749644333,-0.2575075060785323,0.16596398806291365,0.10578942105789421
148,Uxs1,treat,-0.30623228708783967,0.0968389138823185,0.0018998100189981002,-0.15351434197229044,0.6801944589077104,0.77992200779922
149,Uxs1,samples,0.08719948861966896,0.03588108031955257,0.015198480151984802,0.03565787411269344,0.23283737073213717,0.8447155284471553
150,Tpp2,treat,-0.31701585608391597,0.03893704090671863,6.405663981976366e-05,0.12950878807826136,0.2134629039487595,0.5374462553744626
151,Tpp2,samples,0.15243102134740077,0.017808069140282174,4.982392704940575e-05,-0.03572619712289781,0.08759290670704446,0.6811318868113189
152,Tex30,treat,0.3300966461131104,0.10870060026392031,0.0031996800319968005,0.5334574599421212,0.8008534214522386,0.5001499850014999
153,Tex30,samples,-0.09242875592429065,0.044327222488534136,0.0382961703829617,-0.2719640053257325,0.31226622999463904,0.34196580341965804
154,Ercc5,treat,-0.22655513070787717,0.1148369963162119,0.047595240475952406,-0.2697828070946958,0.7398801479318552,0.6686331366863314
155,Ercc5,samples,0.03955235159286017,0.049820842112242435,0.4263573642635736,0.19475092618891282,0.30759236748337304,0.44725527447255276
156,Wdr75,treat,-0.14749362549975142,0.11663213028629187,0.20557944205579443,0.03863354638246481,0.9224900010296733,0.9626037396260374
157,Wdr75,samples,0.0789020493199057,0.050310212511125406,0.11798820117988201,0.4212437095298659,0.4594136740096943,0.34066593340665935
158,Slc40a1,treat,-0.8176154666199478,0.1607310780445067,0.0002400736369885176,0.4647460400218635,0.2583576578522975,0.071992800719928
159,Slc40a1,samples,0.4450860781648603,0.07707180417042168,0.00010051147246406895,-0.10922210574060247,0.13165616668109043,0.4092590740925907
160,Slc39a10,treat,-0.36232571645528727,0.09974112285288685,0.0012422953904577976,-0.08323000542400022,0.5867518493184429,0.8632136786321368
161,Slc39a10,samples,0.05410557449348106,0.043224765496291714,0.20637936206379362,-0.04863902372412669,0.21638018963046074,0.7922207779222078
162,Nabp1,treat,-0.4407688172978059,0.059278517624467696,0.0001381143789346275,-0.1237027364243788,0.1863799094636911,0.5133486651334866
163,Nabp1,samples,0.11983190928333774,0.025810086752834072,0.0009442636664589896,-0.0332159318947438,0.07485330078323452,0.658034196580342
164,Stat4,treat,-0.7636965144408138,0.10092889924647065,4.0539931361833514e-05,0.24955135678435444,0.15250742178025775,0.101989801019898
165,Stat4,samples,0.20035274921717036,0.044020452102994136,0.00021491686014835326,-0.12452756863919713,0.0632602557534774,0.048295170482951705
166,Stat1,treat,0.21700867930491016,0.06397446102186059,0.0012283136613902579,-0.5415266551951569,0.09653094775347175,6.230323593626906e-05
167,Stat1,samples,-0.3737872355930939,0.025764633448474135,0.0001011045805941224,0.26217644714507304,0.03952880406437748,1.915314978105591e-05
168,Gls,treat,-0.40450576953848544,0.04055008929773121,1.441850690501087e-05,-0.3537432491664357,0.21432984039350111,0.09809019098090191
169,Gls,samples,0.17136919991893923,0.018547554765374393,4.041016818086306e-05,0.13986768114199363,0.09194535386395365,0.12938706129387062
170,Nab1,treat,-0.030056475905227645,0.04074972326913567,0.46465353464653536,0.01697421322776832,0.17674460409164683,0.9216078392160784
171,Nab1,samples,0.01575038726422885,0.017027537054293117,0.36006399360063995,-0.12676047119217884,0.07897605112038943,0.1065893410658934
172,Mfsd6,treat,0.016297272704732114,0.10373505189163154,0.8763123687631237,-0.39293078641882523,0.2541261262105009,0.12188781121887811
173,Mfsd6,samples,-0.06452662339475278,0.0460114000294896,0.16568343165683433,0.031145068418465278,0.09956339284389835,0.7526247375262474
174,Ormdl1,treat,-0.553453136106126,0.1268717503141724,0.0003642927047898024,-0.9816856014902848,0.8358548967644511,0.18808119188081193
175,Ormdl1,samples,0.15821579792056442,0.04790326800070918,0.001985235252959151,0.2074700052819845,0.3076388610561015,0.38536146385361464
176,Asnsd1,treat,0.12005379192547916,0.05582813455675954,0.031996800319968,0.7301387547645081,0.5193158344224078,0.1207879212078792
177,Asnsd1,samples,-0.06272635996916044,0.023729819934643,0.0081991800819918,-0.29404893917512726,0.20205315932383702,0.1141885811418858
178,Stk17b,treat,-0.156524441213752,0.03859889978365118,0.0002883656655251872,0.0876558934485391,0.13455770344877377,0.5125487451254874
179,Stk17b,samples,-0.05531033886225428,0.01707260485835316,0.0017998200179982,-0.0049291049196140465,0.059609550802615624,0.9355064493550644
180,Gtf3c3,treat,-0.3750186389045711,0.09612431303277061,0.0007072622032306671,0.02851247377873746,0.6019346940425124,0.952004799520048
181,Gtf3c3,samples,0.078509420474108,0.040284204491355946,0.050594940505949405,-0.16019061048868508,0.2248525820028791,0.43175682431756823
182,Ankrd44,treat,-0.25422555952530945,0.04126054253508099,2.586522718681584e-05,0.4176067387644817,0.14643560729393293,0.004299570042995701
183,Ankrd44,samples,0.13160513708128604,0.019672895845685545,0.0006670669954253087,-0.21970172148951536,0.0752355233221092,0.0024997500249975004
184,4930444A19Rik,treat,0.665020771533953,0.16028972307778017,0.0009725689047675334,0.718108528367239,0.8297513335032958,0.26707329267073293
185,4930444A19Rik,samples,-0.268302462678692,0.055511693753646,0.00013709377423161537,-0.20138283080401553,0.2738061568514632,0.3377662233776622
186,Sf3b1,treat,-0.2418057169001464,0.026639341649659892,1.474528594220041e-05,-0.2964027612688985,0.1582592867371727,0.06579342065793421
187,Sf3b1,samples,0.10201848632916988,0.01154981302071427,0.00017648474704117453,0.09745474175916428,0.07536531414985649,0.19608039196080393
188,Coq10b,treat,-0.2434262632614313,0.04056095072632225,4.3432333078284063e-05,-0.3541141434312751,0.17646701657693845,0.0466953304669533
189,Coq10b,samples,0.046733122498520095,0.01756646780089602,0.007099290070992901,0.043957770253855714,0.0705508360580152,0.5321467853214679
190,Hspd1,treat,-0.32270882423669794,0.06091375973593266,0.00019162869451064707,-0.6920844018847475,0.4764095113480565,0.23987601239876014
191,Hspd1,samples,0.15895624092934754,0.02498458909364688,4.01598465605427e-05,0.22734017159163183,0.1453029907603467,0.1603839616038396
192,Hspe1,treat,0.040771608749363905,0.039602090980980664,0.30646935306469353,0.16692754583070857,0.2908892322999328,0.5507449255074492
193,Hspe1,samples,0.007382566951627743,0.016720567634146772,0.6576342365763423,-0.05635763469060142,0.09644376012105571,0.5568443155684432
194,Mob4,treat,-0.0038478623873530082,0.05772905729977909,0.9466053394660534,-0.4831693702336133,0.4609041225006172,0.24687531246875313
195,Mob4,samples,-0.03231573576907111,0.02090377686138533,0.12718728127187282,0.05778847443096237,0.15416101354134495,0.6768323167683231
196,Plcl1,treat,-1.2373000868122916,0.07219513944328151,1.0591481225861458e-06,1.1272095310178682,0.1498320344574558,1.74262556312861e-05
197,Plcl1,samples,0.5152338304789379,0.03949076280810161,5.112734650057961e-06,-0.6043947359675506,0.08599126194358474,8.613285859612556e-05
