,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
102,Aff3,treat,-0.18399808599979678,0.22627564191602137,0.41685831416858316,0.543319962740568,-0.24572245952745367,0.20089263928013598,0.21877812218778123,0.5652985619635031
104,Pdcl3,treat,0.18212636670647048,0.06152936614214198,0.0023997600239976003,0.008337213416705468,0.5235406056963373,0.6683107304869232,0.38706129387061294,0.7086189111710698
106,Rpl31,treat,-0.2374366477409544,0.02327997391840008,2.5968576645546887e-05,0.0010037194860324729,0.45336187818321383,0.07879055471966763,9.932832381267941e-05,0.011556488658341794
108,Tbc1d8,treat,-0.0736329398969216,0.07832247495926618,0.34856514348565143,0.4749046662235185,-0.09587379643368958,0.1582736538648503,0.5447455254474552,0.8073121857472065
110,Gm15832,treat,-0.030951899301518503,0.08873219258077877,0.7286271372862714,0.8141004524344534,0.2174699641998647,0.5071543375562515,0.5949405059494051,0.8336977529046552
112,Rnf149,treat,0.016879569936740987,0.041495640079750346,0.6876312368763123,0.7813808085148541,-0.09555387370800489,0.12363280157796303,0.44025597440255976,0.7447062124388654
114,Map4k4,treat,-0.20532943528893086,0.039073210578500606,0.00010266041092006113,0.00136096489080535,0.1007992230355937,0.1343783290478529,0.4557544245575442,0.7552397329860161
116,Il1r2,treat,-0.16495036124049492,0.07340216550958116,0.024697530246975304,0.057503726874397934,-0.1313102904458662,0.0904707416389777,0.1494850514948505,0.49305378465882765
118,Il1rl2,treat,-0.09870959093405214,0.10114803764846518,0.32956704329567044,0.4552319422230021,-0.10886676892992246,0.5015428330065083,0.8075192480751925,0.9300540742056747
120,Mrps9,treat,0.04288919330023394,0.0797451356971365,0.5827417258274172,0.6947340698242904,0.07636689835237867,0.5375849185802272,0.873012698730127,0.9589107590393647
122,Tgfbrap1,treat,0.3016620077915448,0.09474632934333957,0.0026997300269973002,0.009113428897023056,0.5684079746999332,0.7613371045350056,0.3952604739526047,0.715723192231815
124,Tpp2,treat,0.02211513243657322,0.04981822402436655,0.6539346065393461,0.7543337337591004,0.16871033455915677,0.31382006444197247,0.5393460653934606,0.8040191405853394
126,Slc40a1,treat,-0.027763408520747844,0.17347405525705709,0.8669133086691331,0.9135421776971239,-0.40732482548842996,0.26354737215841867,0.1257874212578742,0.4635416220282733
128,Nabp1,treat,-0.12410237873661155,0.06751428149095039,0.06579342065793421,0.1288601921206171,0.24441779885511936,0.24143828757011762,0.3127687231276872,0.6524094221305632
130,Stat4,treat,0.02263170611227365,0.10221781262995938,0.8188181181881812,0.8791715174649721,-0.32180458288664393,0.21296328938075149,0.13878612138786123,0.4805508263491325
132,Stat1,treat,0.039185948347580456,0.07516291217882394,0.6074392560743925,0.7155788415072529,-0.018019480215579843,0.17461781455994976,0.9194080591940806,0.9771882674511279
134,Gls,treat,-0.05564612650097861,0.05059420159603743,0.27417258274172585,0.3963115712710774,0.43251758972441406,0.41800576815768387,0.38606139386061394,0.7086189111710698
136,Nab1,treat,-0.11381922582362243,0.04814385757152836,0.019098090190980903,0.04671524155367948,0.3367940917786678,0.27100517453814965,0.1865813418658134,0.5293882160821497
138,Mfsd6,treat,0.011287474451373083,0.10249441697920628,0.9143085691430857,0.9438860015949381,-0.3544389835140405,0.29075592519833454,0.19388061193880612,0.5401957104019571
