,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
0,Mrpl15,treat,-0.32242044386378227,0.014621525347481009,6.733661996240043e-05,8.199615006819659e-05,0.32627564440186446,0.05089725359611955,0.00016303386366958237,0.0014760551781384504
2,Lypla1,treat,-0.4218448538553997,0.020031216570144963,4.794899602306878e-07,3.7300129187848407e-06,0.2443713839547476,0.18689471494650234,0.22597740225977403,0.3620684423808911
4,Tcea1,treat,-0.37084322662548214,0.010913347797480969,3.911034578421014e-05,5.624544070069072e-05,0.060145274825791975,0.039527649036513464,0.13908609139086092,0.25199034647128843
6,Rgs20,treat,-0.4849592884003368,0.025924497194141288,2.636815888742786e-07,2.8209904049691837e-06,-0.3398398673010263,0.0804825741527135,0.00033518432504249605,0.0022623339745980486
8,Atp6v1h,treat,-0.4032849793692587,0.019421989710113784,1.277711082832225e-06,5.895005787635242e-06,-0.05049472121074968,0.09186284762518063,0.583941605839416,0.7087349836084303
10,Rb1cc1,treat,-0.3651095806949028,0.013506479876620882,5.613811097714145e-05,7.102505998590806e-05,-0.0005620273783911681,0.049449452503069764,0.9904009599040096,0.9950580177092009
12,Pcmtd1,treat,-0.3039978843195906,0.014151824313326839,2.924365342223151e-05,4.774626042702597e-05,0.00955565863133053,0.04308209546313416,0.8296170382961704,0.8921561148884553
14,Rrs1,treat,-0.32916326260529466,0.02253050072939698,2.8683824263753562e-06,9.34350633793171e-06,0.2386140301066658,0.1279988779975484,0.0628937106289371,0.13462222344105748
16,Vcpip1,treat,-0.3753351965544506,0.017279773515144488,5.723749136334689e-07,4.040664313205436e-06,-0.13099652415981472,0.08826567573127402,0.14428557144285573,0.25955206163200334
18,Snhg6,treat,-0.4862832531985187,0.010504579958358564,2.3427805762753508e-05,4.16220163357123e-05,0.12751371801247205,0.05796102870676365,0.0273972602739726,0.06890522038562558
20,Cops5,treat,-0.38047752925200246,0.012930456882099609,4.621905251195182e-05,6.218810382065725e-05,0.42056805990039003,0.050894150355988495,8.279111903669877e-06,0.0005566689577187823
22,Cspp1,treat,-0.3079072632799744,0.014188709499453313,5.806526760096189e-05,7.277079613963094e-05,-0.10532487797341224,0.05858312287154148,0.07279272072792721,0.1514611577145683
24,Arfgef1,treat,-0.40262687058793856,0.012521488834469604,3.684291468272486e-05,5.428204484744093e-05,-0.2586406206694562,0.04546668826893777,0.0005796917238961622,0.0032311512610212175
26,Prex2,treat,-0.03299848140981264,0.03200563756623957,0.30156984301569845,0.30429153537579395,-0.7209591294936207,0.10160917285147578,7.122308815390854e-05,0.0009899690957589015
28,Sulf1,treat,-0.00353034684919601,0.04322782627825862,0.935006499350065,0.9356877072492583,-0.30714872847699043,0.2186735056385864,0.16568343165683433,0.2870870779204293
30,Slco5a1,treat,-0.031935909944412914,0.04060415806635061,0.43495650434956507,0.43787109091415227,-0.24852342608245523,0.14572916353712326,0.09299070092990701,0.1834815492388787
32,Ncoa2,treat,-0.3357266016793596,0.013405438275806786,5.25345128779079e-05,6.768867949654817e-05,-0.1735957732885449,0.03877280490206765,0.0003553052146218233,0.002337583599855836
34,Tram1,treat,-0.4045047520947404,0.011874891973635527,2.99841936243619e-05,4.8461568959436174e-05,-0.16168537456831053,0.04161171261395642,0.0005587108384086047,0.0031507359010549763
36,Lactb2,treat,-0.2691922081332033,0.018144714406336717,8.43318237793342e-06,2.0025944323000698e-05,0.08200098151883023,0.06458736471394819,0.20237976202379762,0.33319233539593157
38,Terf1,treat,-0.26809725563812714,0.022653998111994096,0.00016226461104786174,0.00017645037720257753,-0.02911321526618053,0.1104534371136853,0.7885211478852114,0.8622348273531568
40,Rpl7,treat,-0.44712901874324196,0.00636868907689034,1.1653610132052483e-05,2.539652344054502e-05,0.36445311587289103,0.025953338856915295,1.7131670955609214e-05,0.0006413705327521115
42,Rdh10,treat,-0.0960324719843335,0.01461645824532069,0.0005229063787756907,0.0005452494124203737,-0.2737837879613075,0.046296890490455406,6.151442656939112e-05,0.0009222108981240912
44,Stau2,treat,-0.09320109721576966,0.02142569877614392,0.00024845140660702996,0.00026442996175853365,-0.1680580332438758,0.06896745174678529,0.015798420157984203,0.04358731989067951
46,Ube2w,treat,-0.3021618374647147,0.01394032222880505,8.527126644962844e-05,9.929553432398903e-05,-0.07755239260956769,0.05682699947019535,0.18118188181181882,0.30675537834489136
48,Eloc,treat,-0.4367236884643297,0.009572551497941,2.1611115326677645e-05,3.9443977575171896e-05,0.4040257277665856,0.03438038565418645,7.4833551706602385e-06,0.0005390083820385086
50,Tmem70,treat,-0.24063510438922656,0.02154781294340078,3.89301548412708e-06,1.141895786451552e-05,0.45542634906424284,0.0991172893097241,0.0003089832844589698,0.0021582149763555132
52,Ly96,treat,-0.31070003513091343,0.022988729991302373,8.773483622340656e-06,2.0581249499873468e-05,0.1804709682375673,0.1152030283963812,0.11678832116788321,0.22065626017472922
54,Pkhd1,treat,0.04733467147086439,0.027631724421830515,0.08549145085491451,0.0868646623660576,-0.41138559627265364,0.09053461698417381,0.0002097947253400995,0.0016906267536859793
56,Mcm3,treat,-0.4187465190489387,0.023574219513695947,1.4252014969071306e-06,6.248660461815806e-06,-0.05634358496943304,0.04326368056201109,0.20987901209879012,0.342321747469019
58,Paqr8,treat,-0.2166123735154349,0.02254119559201518,4.949104282671498e-06,1.3449769318208916e-05,-0.30867866123188836,0.056038649853932046,7.141333328286069e-05,0.0009908213557210757
60,Kcnq5,treat,-0.9456580786220679,0.07613349515728972,0.0002021631095473014,0.0002172084365065709,0.35966899551727294,0.2245102276284785,0.12788721127887212,0.23678712429161475
62,Smap1,treat,-0.4082753233666208,0.011121652499819952,3.5443401401311427e-05,5.3090559974078413e-05,0.198573087903552,0.035199915625447054,8.29264795526734e-05,0.001043636257721145
64,Sdhaf4,treat,-0.28683654644413975,0.017184079268584795,2.4226224351534778e-06,8.417549478316836e-06,0.26106751494260444,0.06291556900637359,0.00034041941403626605,0.002286720707085499
66,Fam135a,treat,-0.3063246973827819,0.014427267414656093,7.240951021932978e-05,8.691853192994453e-05,-0.37726318360038086,0.04927847531153371,6.078220843892606e-05,0.0009222108981240912
68,Lmbrd1,treat,-0.27452358175740177,0.01619360137596266,9.108915740782304e-05,0.00010520387369083706,-0.10799674412105216,0.06259884244925898,0.0862913708629137,0.17346676371459654
70,Phf3,treat,-0.33758954856807233,0.010949636162414386,4.4914463464563416e-05,6.10681464969727e-05,-0.08008002539459164,0.03816734386995908,0.039196080391960805,0.09255164856795263
72,Prim2,treat,-0.3733295373208732,0.02096020785755916,8.342893026657478e-05,9.75637514610942e-05,-0.25935731487161295,0.10663535627743638,0.0164983501649835,0.04519419852886506
74,Rab23,treat,-0.24319092553629593,0.0354578845821613,9.153602159467238e-05,0.00010565166917215488,0.5198879076680515,0.2923671970856674,0.0948905109489051,0.18638861343691984
76,Bag2,treat,-0.45856165249739206,0.015569637994348177,1.873808930937726e-05,3.591840684004433e-05,0.07693790345876504,0.0630785134763651,0.2206779322067793,0.3557710124359797
78,Zfp451,treat,-0.37084960459478106,0.014689892928402922,4.836460647172161e-05,6.398320086935067e-05,0.09135750964557733,0.048597404738336215,0.0603939606039396,0.12996596490753787
80,Bend6,treat,-0.12045103725271827,0.031400408776672696,0.0017216192588111483,0.0017740187732793046,0.01777591752145164,0.1445298427571726,0.9055094490550945,0.9431777004295021
82,Dst,treat,-0.24931654963112085,0.009795405138140662,6.614431526011835e-05,8.077957465083678e-05,-0.32378714554974797,0.023519107391678656,3.565502000637967e-05,0.0007487237256772725
84,Ccdc115,treat,-0.4414274013088417,0.021825262670162143,5.101541946579137e-07,3.818305217330652e-06,0.4101281788187672,0.11147312160354939,0.001159564055815652,0.005314208006037891
86,Imp4,treat,-0.31185177366052996,0.018181326075487562,9.152189285423142e-05,0.00010565166917215488,0.19201687792965427,0.08905984982040319,0.036096390360963904,0.08659351130755188
88,Fam168b,treat,-0.3709640000795936,0.012825407601642025,4.0828683068991096e-05,5.7728708634153724e-05,0.0939099047871285,0.054630555786898946,0.0872912708729127,0.17485532696730324
90,Plekhb2,treat,-0.4117069301444678,0.014945826769484931,3.12874351991214e-05,4.954986800918506e-05,0.11965342696643999,0.05446392186351783,0.028097190280971903,0.07033441409829337
