,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
0,Mrpl15,treat,-0.18971191298435724,0.07882166252190236,0.0160983901609839,0.031013140112600535,1.0566973905037997,0.6824231326706856,0.09509049095090491,0.3632891335458402
2,Lypla1,treat,-0.17994908331933432,0.06966551168958089,0.011398860113988602,0.02294804923177407,-0.1881232139097341,0.44248236772988064,0.6536346365363463,0.8472461113364582
4,Tcea1,treat,-0.2689548409028078,0.05367887611275068,0.00019692177365586005,0.0012559352357960484,-0.22520766019259011,0.23342354238133314,0.29987001299870014,0.6140820155371457
6,Atp6v1h,treat,-0.12098952398030886,0.05427352123393117,0.028097190280971903,0.050088466654730816,-0.04348956654918438,0.22933128709083564,0.8331166883311669,0.9367723919029352
8,Rb1cc1,treat,-0.07037786298588387,0.05369364621665446,0.1924807519248075,0.2629060182874924,-0.2917277591043211,0.25865786870666024,0.1937806219378062,0.5148420458748677
10,St18,treat,-0.6053822956653018,0.12292668467507255,0.00014878197923161673,0.0010985773482275634,0.15205779244944334,0.16452901951856796,0.3648635136486351,0.6696475673917187
12,Pcmtd1,treat,-0.4460471272288107,0.07201219318315276,6.209060925860628e-05,0.0008633668479483827,-0.6676941406930439,0.27425783029682005,0.023997600239976002,0.1875978699247592
14,Vcpip1,treat,-0.3350333496255724,0.07017453749874043,0.0001643424065970089,0.0011574848336250718,-0.4510246461126621,0.3591142538466778,0.17598240175982402,0.49233004986353957
16,Sgk3,treat,-0.07477671883880523,0.06451908179436389,0.24437556244375563,0.3205688771679529,-0.1482305021719822,0.244213354621421,0.5422457754224578,0.787139715780488
18,Snhg6,treat,0.13599193799075465,0.09465996064824106,0.1504849515048495,0.21412468682209793,-0.4801234876472286,0.2804376278431451,0.0826917308269173,0.3456317463491746
20,Cops5,treat,-0.14661456201505102,0.08416072495259924,0.0796920307969203,0.12435498672354987,0.5228532390470378,0.5765918727739652,0.29357064293570645,0.6091764346024027
22,Cspp1,treat,-0.560679774714043,0.11605197592582821,0.00011383050431659044,0.0009917094309070697,0.14325696204892546,0.3267177654986268,0.6257374262573743,0.8335793507143975
24,Arfgef1,treat,-0.21344601904309918,0.06151145470086379,0.0012218101176358891,0.0036214925107664114,0.7146034859750269,0.18179057626310877,0.0007489325777442572,0.019996215060532983
26,Ncoa2,treat,-0.036378096015614876,0.05513808855137343,0.5092490750924907,0.5899929063355007,0.3753132832823385,0.1477027514974957,0.011198880111988802,0.12173148010276373
28,Tram1,treat,-0.09058265917965651,0.04667504935639924,0.0504949505049495,0.08344917449888337,-0.2038154069942427,0.20739808438658222,0.28977102289771023,0.6072134057856525
30,Lactb2,treat,-0.38018207827420064,0.09575123048516605,0.0017440665432040853,0.004569714651633987,-1.4511802805494192,0.424456190069216,0.017298270172982702,0.15533050275535107
32,Terf1,treat,-0.15459120987796604,0.11108715163992333,0.16228377162283772,0.2282765713813234,0.1324515324648894,0.4382614292859159,0.7413258674132587,0.8967425049054096
34,Rpl7,treat,-0.20550549583532507,0.023963067830058284,2.651276583947633e-05,0.0008273594438651602,0.46320929018539403,0.07095389472008524,8.460057772744368e-06,0.003126659246326892
36,Stau2,treat,-0.7373170711814696,0.15291771727976994,0.00015755637911256919,0.0011266404217194102,-0.20703839515329103,0.3244542287376829,0.537946205379462,0.7841931189899486
38,Ube2w,treat,-0.33171186335666003,0.07223336280136551,0.00028885680407420857,0.0014859725115084928,0.004552023782707235,0.31653446421909637,0.9853014698530147,0.9941464521745299
40,Eloc,treat,-0.18383865229486074,0.05134344351906178,0.0009705562335609636,0.003103481726805595,-0.44208659419125107,0.5235970226473309,0.43115688431156884,0.7126980622727944
42,Ly96,treat,-0.14673814971919996,0.09809402824926133,0.1357864213578642,0.19651530312756027,0.8505543783173161,0.4431246160535433,0.05419458054194581,0.28505943413149326
44,Mcm3,treat,-0.07317164590751754,0.09017288097230344,0.41825817418258177,0.5022245039517936,-0.0945816333881449,0.3084220168766759,0.7408259174082592,0.8966011016961041
46,Ogfrl1,treat,0.010234822706094509,0.06731937458650313,0.8780121987801219,0.9045483655859766,0.16157303131951373,0.2708203851833297,0.5478452154784521,0.7897698836152106
48,Smap1,treat,0.0013304459227557425,0.05209695129002806,0.9784021597840216,0.9840074428535375,-0.15964175410345655,0.23580462787951892,0.42895710428957107,0.7100746785293182
50,Lmbrd1,treat,-0.16770872170839166,0.04860981764132149,0.0011474226862004614,0.0034909887792459442,-0.2387984132173149,0.19029087081669585,0.20637936206379362,0.527807908864286
52,Phf3,treat,-0.2902803003439023,0.05874686470760568,0.00011572455092738273,0.0010032318476692363,0.6320280501958587,0.19182299424121246,0.005099490050994901,0.07119009769003219
54,Prim2,treat,-0.27018118135220776,0.11436834124639221,0.017998200179982,0.034259517935438764,-0.35644243799047554,0.33166069222120503,0.25377462253774624,0.5756648350658801
56,Zfp451,treat,-0.5504610141575277,0.08441870804711431,2.0381307544475116e-05,0.0008273594438651602,-0.12171356847967138,0.2685925967132435,0.6300369963003699,0.8357741852677588
58,Dst,treat,-0.8614415344848995,0.10978270455170222,5.5837254987322104e-05,0.0008574912907154751,0.5905501689832341,0.25243422576737834,0.017798220177982202,0.15780189657801896
60,Ccdc115,treat,-0.14622492086845962,0.07574085158066071,0.053594640535946404,0.0880125270915378,-1.1708711060494563,0.7971493465674686,0.11098890110988902,0.39317852488944655
62,Imp4,treat,-0.13472163833941014,0.0885220253820754,0.1307869213078692,0.19049694283838572,-1.4239834432115974,0.8211012914059307,0.07179282071792821,0.3235745745066058
64,Ptpn18,treat,0.11642970480042568,0.03331239768458182,0.00105255799481654,0.003276633285879788,-0.17036451852888226,0.13668682808872518,0.21107889211078892,0.5310626945187961
66,Fam168b,treat,-0.3357258047279028,0.05902014984223626,3.3799242725170644e-05,0.0008447670753286762,0.042403735810353414,0.30811079128167973,0.8765123487651235,0.9543046934847886
68,Plekhb2,treat,-0.28350731892882125,0.05933231263744552,0.0001797156082659281,0.0012099039054246988,-0.9543570846461897,0.38153966441565235,0.056694330566943306,0.2901529861412707
70,Hs6st1,treat,-0.13335374499840075,0.07356406373341713,0.0673932606739326,0.1074314361980374,0.23926459023117527,0.23450514618755916,0.27177282271772824,0.5903187665154327
72,Uggt1,treat,-0.0805629241798304,0.06026333534935901,0.18418158184181582,0.2532947645305975,0.7054218848926533,0.21844416148773818,0.0032996700329967,0.05277968786264881
74,Neurl3,treat,-0.08632835257863268,0.05446635633034073,0.11588841115888411,0.1716811019320009,-0.13750251206577085,0.11807915197524109,0.24887511248875113,0.5721991116815212
76,Arid5a,treat,-0.07829200899001477,0.0698618429510157,0.26047395260473954,0.3379615844771769,-0.26556850241362684,0.31469908203384334,0.33336666333366666,0.6445211205751672
78,Kansl3,treat,-0.3048550009031726,0.09573209520464174,0.0026997300269973002,0.006512368344065628,0.059309384523981754,0.3246794175937838,0.843015698430157,0.9402927452259532
80,Lman2l,treat,-0.15794736767452291,0.10764569131087896,0.14358564143585642,0.2057670151352212,-0.5347764244506213,0.5921988901315339,0.3134686531346865,0.6258677515813957
82,Cnnm4,treat,-0.12115931529626123,0.12855668501820972,0.34196580341965804,0.4235559868453289,-0.14700540753539715,0.7428274550417666,0.8182181781821818,0.9309021463375373
84,Cnnm3,treat,-0.5282577700979084,0.13627678359057574,0.0004765193290329867,0.0019730732727100487,-0.9982168913025101,0.6206577285512482,0.1105889411058894,0.3925543809255438
86,Cox5b,treat,0.26895877682079417,0.03529744986617595,1.801006383002079e-05,0.0008273594438651602,-0.16120234545443093,0.1956957457855734,0.388961103889611,0.6873629111800887
88,Actr1b,treat,-0.32823867323675204,0.09277403515338256,0.0012661594875264073,0.003715408241291447,-0.5842237816602515,0.42108363984768216,0.1488851114888511,0.4549825399404504
90,Tmem131,treat,0.14148055669178447,0.06857922478739442,0.040695930406959305,0.06931041070038035,0.4576347352225605,0.14277670805847126,0.0022905430499234134,0.03997273539972735
92,Inpp4a,treat,-0.020096975621250925,0.08232682426739965,0.8034196580341966,0.8435425895209523,0.1997337069601763,0.2780705912608205,0.4734526547345265,0.7387884184254314
94,Coa5,treat,-0.035360466907747655,0.06819190981045851,0.597040295970403,0.6692875093078177,-0.20518208707815686,0.4233252738742415,0.6048395160483951,0.8254492600089127
96,Unc50,treat,-0.05641608605838728,0.07789229985055128,0.46425357464253575,0.5456961166956622,-0.11680830123167993,0.6513602290946164,0.8209179082091791,0.9316722173936453
98,Mgat4a,treat,0.04863877118192035,0.047411766247068436,0.30746925307469253,0.38803901780921835,-0.21229878849610292,0.12293602151095363,0.09199080091990801,0.3601859825073324
100,Tsga10,treat,-0.3387516021321352,0.13376557192684005,0.011898810118988102,0.023811183999867327,-0.6068427355593857,0.47035984980081674,0.17268273172682733,0.48756660321100986
102,Mrpl30,treat,0.03018726945325978,0.04848166756639496,0.5313468653134686,0.6099587523673659,0.2012108358844384,0.24433178898540212,0.41535846415358463,0.7021297870212979
104,Txndc9,treat,-0.1961286919564576,0.06316764478294802,0.0017998200179982,0.004665988470837619,0.1754569614721496,0.29588239203834366,0.5356464353564644,0.7830997916028548
106,Eif5b,treat,-0.21621696353090883,0.047129962489493825,0.00027718518504451085,0.0014678690568495892,0.15494296644572803,0.12634157161640772,0.22037796220377961,0.5410818358723568
108,Rev1,treat,-0.2903630595312876,0.09247368663539851,0.0015998400159984002,0.004273136779133041,-0.08846537491385413,0.3080559602939241,0.7572242775722428,0.9052143134341656
110,Aff3,treat,0.5587817272588604,0.35032231864395624,0.11138886111388861,0.16620751864465064,-0.8916098853310347,0.3434407739416277,0.014998500149985002,0.14427324390848587
112,Pdcl3,treat,-0.2278646856885957,0.06292379685269889,0.0004053374239744473,0.001786954532852579,-0.3665921587692967,0.3985932102594113,0.3163683631636836,0.6287966731206868
114,Rpl31,treat,0.1717649011714509,0.02787804657428998,0.00018424470782521616,0.0012148040735668244,0.4556859106197803,0.08699630493738691,0.0002270076534264274,0.009900917654412257
116,Tbc1d8,treat,-0.05781290253863495,0.09211307279076032,0.5332466753324667,0.6116396854270797,-0.06867079025851336,0.23397414378597758,0.7763223677632237,0.9131215521663915
118,Cnot11,treat,-0.12028798726727752,0.12400322450922428,0.3361663833616638,0.4178722506577453,-0.2998190291471492,0.786891613873219,0.6434356564343565,0.8407527315746282
120,Gm15832,treat,-0.32073741030180053,0.09051467788901955,0.0009555088846382143,0.003072153565901805,0.0525252292581173,0.30013276919676446,0.8568143185681432,0.9453656362564843
122,Rnf149,treat,-0.17422678939792738,0.04886958111035792,0.0010985430962483162,0.003378874122582425,-0.13842648516770023,0.11419460385664208,0.22997700229977003,0.5512114090535676
124,Map4k4,treat,0.10078393465143567,0.04980752607187251,0.0435956404359564,0.0733066540089286,-0.002980343970184859,0.10856907392329256,0.9793020697930207,0.9924986737086926
126,Il1r2,treat,0.16686854037458926,0.09646906640487427,0.08389161083891611,0.13018494835599312,-0.18591155003815518,0.14406700580434784,0.207979202079792,0.5285011628988945
128,Il1rl2,treat,0.11358227749493988,0.11429071275213253,0.31726827317268275,0.3981161211970297,0.39407924831089464,0.5599873009951148,0.41625837416258377,0.7028050741451463
