"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",69,-0.305470811513639,-0.892870875582695,0.720193178388168,0.988811608979844,0.730812611340087,286,"tags=12%, list=4%, signal=11%","Pdlim4/Il15/Calu/Dst/Vcam1/Mmp2/Igfbp4/Cadm1"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",83,-0.29118757558513,-0.862176100856607,0.785965264531673,0.988811608979844,0.730812611340087,1178,"tags=36%, list=17%, signal=30%","Mdh1/Hsph1/Hsd17b4/Elovl5/Acsl1/Aco2/Suclg1/Hsd17b11/Acaa1a/Ncaph2/Crat/Ube2l6/Idh3b/Hsd17b10/Aldh9a1/Pdha1/Acads/Aldh3a2/Idh1/Glul/Acadm/Ccdc58/Suclg2/Echs1/Acsl5/Acss1/Bckdhb/Idi1/Acox1/Hadh"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",83,-0.290112308041387,-0.8589923455869,0.791486798514205,0.988811608979844,0.730812611340087,3307,"tags=45%, list=47%, signal=24%","Scamp1/Golga4/Snx2/Cope/Vamp3/Gbf1/Rab22a/Tsg101/Sec22b/Ocrl/Arfgap3/Mon2/Anp32e/Sod1/Ap1g1/Ykt6/Cltc/Dnm1l/Tmx1/Tpd52/Galc/Rab14/Scamp3/Ppt1/Copb2/Dop1a/Krt18/Sec24d/Sec31a/Pam/Cd63/Clcn3/Stx16/Lman1/Ergic3/Arfip1/Dst"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",171,-0.272297816470088,-0.837091840349076,0.89,0.988811608979844,0.730812611340087,1310,"tags=18%, list=19%, signal=15%","Ccl5/Pfkfb3/Cxcl10/Irs2/Ifih1/Pdlim5/Jun/Gem/Ier2/Cebpd/Cd83/Fosb/Rigi/Pmepa1/Tubb2a/Plau/Atf3/Klf9/Rcan1/Tsc22d1/Smad3/Spsb1/Egr1/Myc/Egr3/Ccnd1/Ifit2/Dnajb4/Jag1/F3/Hes1"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",124,-0.274978309534464,-0.833584315158597,0.863731865932966,0.988811608979844,0.730812611340087,834,"tags=18%, list=12%, signal=16%","Pfkfb3/Nagk/Irs2/Pgm2/Jun/Pam/Ppfia4/Gaa/Bcl2/Xpnpep1/Atf3/Kdm3a/Aldoc/Jmjd6/Pdk1/Ccng2/Slc25a1/Galk1/Lxn/Pdgfb/Cp/F3"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",113,-0.271765172890825,-0.819683463629525,0.872385146631969,0.988811608979844,0.730812611340087,2549,"tags=41%, list=36%, signal=26%","B4galt7/Sod1/Polr3k/Slc35a3/Stmn1/Phka2/P4ha1/Sdc3/Gfus/Mdh1/Sap30/Cenpa/Alg1/Cxcr4/Zfp292/Rpe/Ang/Gmppb/Chpf2/Ecd/Gnpda1/Rars/Copb2/Gfpt1/Kif2a/Irs2/Aldh9a1/Prps1/Pgm2/Mertk/Pygb/Xylt2/Pam/Ext2/Slc25a13/Ppfia4/Idh1/Tpst1/B3gat3/Agl/Hs2st1/Bpnt1/Galk1/Fkbp4/Fut8/Gclc"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",126,-0.269820799947879,-0.818515201629343,0.882052821128451,0.988811608979844,0.730812611340087,2092,"tags=30%, list=30%, signal=22%","Pcna/Sp1/Triap1/Blcap/Hras/Trp53/Foxo3/Dnttip2/Zbtb16/Fos/Cd82/Rab40c/Abhd4/Plk3/Wwp1/Rxra/Cebpa/Hspa4l/Jun/Ei24/Ankra2/Tm7sf3/Pom121/Atf3/Mxd4/Tspyl2/Elp1/Baiap2/Tsc22d1/Tax1bp3/Rap2b/Abcc5/Stom/Hdac3/Pdgfa/Ctsf/Plxnb2/Cd81"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",103,-0.256832849560796,-0.770820462141562,0.914680552773883,0.988811608979844,0.730812611340087,474,"tags=11%, list=7%, signal=10%","Spon1/Nrp1/Ank/Epb41l3/Tmem176a/Tmem176b/Gadd45g/Eng/Dusp6/Evi5/Galnt3"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",106,-0.253481086395229,-0.761824634773684,0.92569597436411,0.988811608979844,0.730812611340087,1955,"tags=25%, list=28%, signal=18%","Casp7/Rela/Pdcd4/Smad7/Gpx3/Dap3/Add1/Sptan1/Ppp3r1/Ppt1/Krt18/Diablo/Jun/Mgmt/Pea15a/Clu/Atf3/Timp2/Hgf/Dap/Ctnnb1/Ank/H1f0/Egr3/Ccnd1/Mmp2"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",42,-0.249873669392784,-0.696554475046554,0.914473010345181,0.988811608979844,0.730812611340087,869,"tags=14%, list=12%, signal=13%","Gclm/Prdx4/Cat/Oxsr1/Hhex/Gclc"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",13,-0.27519622290287,-0.64489472812984,0.910568194553401,0.988811608979844,0.730812611340087,182,"tags=31%, list=3%, signal=30%","Lmo2/Mafb/Elp4/Stxbp1"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",74,-0.219298270348444,-0.644299199722569,0.969925568296118,0.9963,0.736347144456887,2726,"tags=32%, list=39%, signal=20%","Gsk3b/Hsp90b1/Ywhab/Mapkap1/Prkar2a/Smad2/Cltc/Pikfyve/Prkcb/Cxcr4/Hras/Mknk1/Itpr2/Pin1/Rptor/Rit1/Mapk8/Stat2/Nck1/Cdk4/Ptpn11/Rps6ka1/Acaca/Pdk1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",170,-0.20662853729415,-0.635077033620822,0.9963,0.9963,0.736347144456887,2134,"tags=21%, list=30%, signal=15%","Aco2/Oat/Suclg1/Mrps12/Casp7/Ndufs2/Acaa1a/Mrpl15/Ndufv1/Lrpprc/Ndufa9/Idh3b/Timm50/Acat1/Afg3l2/Ndufb4/Mrpl34/Prdx3/Vdac3/Tomm22/Tomm70a/Hsd17b10/Acadsb/Mrpl11/Pdha1/Cyb5r3/Hspa9/Immt/Idh1/Htra2/Acadm/Pmpca/Mtx2/Echs1/Idh2"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",126,-0.205206206666814,-0.622503526999865,0.991296518607443,0.9963,0.736347144456887,1471,"tags=16%, list=21%, signal=13%","Plscr1/Cfh/Mmp13/Ccl5/Kif2a/Lipa/Lap3/Adam9/C1qc/C1qa/Usp14/Clu/Xpnpep1/Timp2/Cpq/Src/Dusp6/Pdgfb/Cp/F3"
