,gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval
0,Mrpl15,treat,-0.1943632152644823,0.015684835792945828,0.00017699416240549742,-0.07413840142303223,0.06589502665079297,0.2615738426157384
1,Lypla1,treat,-0.4085138108687094,0.021830175142607305,5.7470599336820265e-06,0.08181067671441287,0.14077404317931008,0.5657434256574343
2,Tcea1,treat,-0.1954546238373378,0.01234578184276423,0.00011634355746078816,0.17646486772243453,0.04656439789784865,0.0008051839079233289
3,Rgs20,treat,-0.9337119483409794,0.031302495197194885,2.3289748479584207e-06,-0.261413750698394,0.06605706452992652,0.000377015016545884
4,Atp6v1h,treat,-0.46662183242253247,0.02078678147082115,1.948824854295366e-06,-0.26400840760898964,0.08399077091612578,0.0018998100189981002
5,Rb1cc1,treat,-0.4450075380908885,0.014472471494958231,4.181807906124957e-05,0.17787860864334323,0.059020440161310125,0.0028997100289971
6,Pcmtd1,treat,-0.4903080586586452,0.015353479727350267,1.2791324022381182e-05,-0.055058538882730816,0.052069966759670246,0.28817118288171184
7,Rrs1,treat,-0.27571689735077703,0.02467944383391761,1.8193614256707853e-06,-0.14147056406009997,0.0761358951344048,0.06579342065793421
8,Vcpip1,treat,-0.4835357690486313,0.01914888798062038,3.837011672010878e-06,0.19751776694248688,0.08678147564297763,0.024897510248975102
9,Snhg6,treat,-0.12346308819144422,0.014201148263629775,0.00032727722227137557,-0.15556891699969855,0.06129740955777152,0.0105989401059894
10,Cops5,treat,-0.23544771460349764,0.013677308699077514,8.346562690018388e-05,0.20361805120462348,0.06156884206024983,0.001770066837299019
11,Cspp1,treat,-0.4966024012079531,0.015979439594328213,3.058736729754805e-08,-0.13191757250577996,0.05837577994960377,0.023697630236976304
12,Arfgef1,treat,-0.492440180280676,0.01355774247147533,3.58818944246981e-05,0.059844848842481924,0.049619553800793643,0.2258774122587741
13,Prex2,treat,-0.6072171413527099,0.03863489964079666,1.9682476217245087e-05,-0.05452163244282504,0.1101319026832575,0.6232376762323768
14,Sulf1,treat,0.16336372400614893,0.05730342397642751,0.0038996100389961006,-0.632363707789175,0.47929549397029025,0.22497750224977503
15,Ncoa2,treat,-0.5547714782904404,0.015174857587429761,1.3888856020042334e-05,0.029492167553694354,0.04120964833626022,0.4757524247575243
16,Tram1,treat,-0.3473664698085439,0.013102256338231403,3.7154408290860245e-05,0.12059771457705928,0.044005944254166575,0.007599240075992401
17,Lactb2,treat,-0.46122194553256657,0.020216289094698196,4.8695320261964084e-05,-0.01935382903898411,0.07195146789751426,0.7983201679832017
18,Terf1,treat,-0.3626999628744138,0.026460725821008134,0.00016082782201708518,-0.23388750926817178,0.11444257315156728,0.0425957404259574
19,Rpl7,treat,-0.1992924711194597,0.008697361192718116,3.4571054333757076e-05,0.33781340244930463,0.022655657819975028,3.139463831255204e-06
20,Rdh10,treat,-0.1710095548413928,0.017356223493450836,0.0002288505427816354,-0.38717035035676917,0.03798550604884622,3.929894714530809e-06
