,gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval
0,Mrpl15,treat,0.6860921518314637,0.05542429959491263,8.063956359352782e-06,0.13460563744980855,0.4427332467141347,0.7374262573742626
1,Lypla1,treat,0.2158311566688091,0.05193670147481249,0.0005747997652875955,0.5903941976028347,0.43221316764199186,0.1576842315768423
2,Tcea1,treat,0.4444817868003505,0.03638360716170113,2.234355512935445e-06,-0.13141719238479121,0.16804463667390124,0.43915608439156084
3,Atp6v1h,treat,0.07656689088150574,0.037612486478827166,0.041195880411958805,0.48652404118877696,0.17481996731801078,0.005099490050994901
4,Rb1cc1,treat,0.21172918602363916,0.036874023309536735,0.00014329692122425495,0.041700087703167736,0.25166590003136685,0.8731126887311269
5,St18,treat,-0.3343292439763223,0.1089450979709168,0.001999800019998,0.4580333392839372,0.17849347629161633,0.009299070092990702
6,Pcmtd1,treat,0.3311509602437903,0.05443517584765512,3.6687936483596104e-05,0.13928987705459756,0.19289494503653906,0.4744525547445255
7,Vcpip1,treat,0.4269016496960534,0.052484009041412594,1.957123117029813e-05,0.30251385298313466,0.2441579506477947,0.2111788821117888
8,Sgk3,treat,0.32888405518787883,0.04625144165598894,7.016308078622034e-05,-0.12699761534130924,0.20123209901886038,0.527047295270473
9,Snhg6,treat,0.8370510517599853,0.06169736285144946,4.283856841272541e-06,-1.0847581125169266,0.3605981094770359,0.001427224941646809
10,Cops5,treat,0.6688280102386385,0.051954003635096474,4.4479736171488e-06,0.6086261936330394,0.5577550497676834,0.21497850214978503
11,Cspp1,treat,0.4537809590509255,0.06910396736798932,5.615831853508172e-05,0.20625598729433126,0.2253426810374232,0.35926407359264073
12,Arfgef1,treat,0.1353644513350428,0.039484389057974016,0.0017018502170589919,0.5434607788723297,0.16668711019516788,0.0016376706918931451
13,Ncoa2,treat,0.11100061124092153,0.03858847754428169,0.0034996500349965005,0.15092781967530103,0.1787894739733596,0.40445955404459555
14,Tram1,treat,0.2614624796349521,0.032852027101951536,3.673983156681986e-05,-0.04320550652556875,0.1711985940494279,0.7981201879812019
15,Lactb2,treat,0.36730248767200857,0.06700575256929676,6.037979092439254e-05,-0.0005504019216467093,0.23827652905383165,0.9978002199780022
16,Terf1,treat,0.3209601698543238,0.08312218211833945,0.0006852914110767652,-0.4804001522741532,0.37002756690913247,0.18388161183881613
17,Rpl7,treat,0.14712561869920468,0.015140359274963043,0.00020910083350635545,-0.04198889022119622,0.058751733377269195,0.4734526547345265
18,Ube2w,treat,0.326129213623307,0.05122286758149,2.4925412854581027e-05,0.03431967723914822,0.20503981899855497,0.8669133086691331
19,Eloc,treat,0.6009511197364801,0.03190187819097622,4.098253735245523e-06,-0.43113962534335676,0.25939489007152877,0.0928907109289071
20,Ly96,treat,0.6509248107444155,0.07049195500101275,1.4427030124668337e-05,-0.20052306664745823,0.24028238302908303,0.39546045395460455
21,Mcm3,treat,-0.050374510308319506,0.08245559030891489,0.5388461153884612,0.20733967817671148,0.2916885299248838,0.4767523247675233
22,Tram2,treat,0.20891478625952906,0.0871769127289297,0.016798320167983202,-0.2782606938293334,0.4276381934523592,0.49545045495450457
23,Ogfrl1,treat,0.6416435244660338,0.053637512126126496,2.4064851626578608e-06,0.6313064099635983,0.1790778312722479,0.0010903609947716401
