,gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval
0,Mrpl15,treat,-0.6322673750325258,0.10680581980437956,6.0641572310208994e-05,0.3219124362150566,0.9590230291966637,0.6744325567443256
1,Lypla1,treat,-0.215667782727057,0.08570873862435478,0.0115988401159884,-0.34881074517056954,0.42747795161880947,0.3685631436856314
2,Tcea1,treat,-0.6149929365908358,0.06188997231274316,1.8032018882430266e-05,3.7500637508749066,1.109776877441545,0.0025997400259974
3,Atp6v1h,treat,-0.26672102201417347,0.07572475999835103,0.0025413450498716432,-0.9384113645633493,0.3049569680579663,0.0047995200479952005
4,Rb1cc1,treat,-0.24263948392659812,0.05039108904361544,0.00017029971180480122,2.605644192208573,1.1266995429364073,0.0207979202079792
5,Pcmtd1,treat,-0.48991740566166303,0.06305004976871088,4.001469381968994e-06,-0.036313252093908545,0.23060142518195603,0.8775122487751225
6,Vcpip1,treat,-0.7797106874659168,0.09232314211145598,4.720402149844125e-05,1.3761451877126192,1.115705976988799,0.18958104189581043
7,Snhg6,treat,-0.0939664063477794,0.18424693440258885,0.6134386561343865,-0.670475942955973,0.398388533880326,0.09669033096690331
8,Cops5,treat,-0.34024259739201534,0.11758635703656052,0.003999600039996,-0.32655328612217444,0.7714233041777908,0.5997400259974003
9,Cspp1,treat,-0.6279996702400152,0.09729138161020813,3.3603830043947905e-05,0.8314641123803783,0.6507226715162182,0.12568743125687432
10,Arfgef1,treat,-0.24632448904308119,0.05407098661324765,0.00029119509981241555,0.06039095534905158,0.5796439883159161,0.8964103589641036
11,Ncoa2,treat,-0.036897270102003166,0.03978190510228903,0.34856514348565143,-0.22408552987450334,0.1708016113955442,0.18888111188881113
12,Tram1,treat,-0.842997247276826,0.0775896955101674,6.028080315879208e-06,1.0618671183931874,0.978832435257644,0.1827817218278172
13,Lactb2,treat,-0.7463862388876805,0.12680111920489695,8.276824848824715e-05,0.6138705040241811,0.6499662769706014,0.2646735326467353
14,Terf1,treat,0.1023423933576968,0.08786610327127148,0.24447555244475552,-0.8166278392042403,0.635703102378275,0.16148385161483853
15,Rpl7,treat,-0.16938257664434375,0.02751687439153588,8.817656091935193e-05,0.42053671191000536,0.16539134511150982,0.0100989901009899
16,Ube2w,treat,-0.5477475403302956,0.09359514095384631,0.00015289893515937713,0.12993939340741942,0.5074641633977531,0.7628237176282372
17,Eloc,treat,-0.6944953730323434,0.07535704178454933,3.469640257543949e-05,1.3241499840967927,0.7988972143744184,0.07529247075292471
18,Mcm3,treat,-0.378599039068948,0.14106149292813142,0.0064993500649935,-0.16658998498454428,0.21523567519196157,0.4283571642835716
19,Kcnq5,treat,-0.4004315029649432,0.10601922880410063,0.0008394831846683584,-0.3753486437958613,0.2318475905796123,0.1095890410958904
20,Smap1,treat,-0.4256052532253527,0.058975089230101904,3.02069757983589e-05,1.0336198135290509,0.9169607718716682,0.17668233176682333
21,Lmbrd1,treat,-0.44185277920607163,0.06992003517250907,0.0001591464407024597,0.04501945854641092,0.3041452918487172,0.8766123387661234
22,Phf3,treat,-0.4566957675056289,0.05184856957365792,7.285074466063186e-05,1.2922732563002335,0.812472099449282,0.07339266073392661
23,Prim2,treat,-0.10955477817615189,0.13451716021868118,0.411958804119588,-0.22388496612359468,0.3013007265624448,0.46495350464953505
24,Zfp451,treat,-0.5486584048948902,0.1079361925408289,0.0001940838526885816,0.5730756026557373,0.7800492122575747,0.33266673332666735
25,Dst,treat,-1.2161938080773953,0.15857319040482895,6.739636529152068e-05,0.6406789402477805,0.22977889977933916,0.0047995200479952005
