,gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval
0,Mrpl15,treat,-0.6025619006068832,0.0669209630034586,0.0003217893417872331,1.9137542947914048,1.1723686718482849,0.11528847115288471
1,Lypla1,treat,-0.44983424796443705,0.06178398812777828,1.5956265253697494e-05,-0.7656302509023566,0.6850251055873928,0.2206779322067793
2,Tcea1,treat,-0.45881833815347167,0.04414415366300158,0.00020417707043062858,0.26438877370170727,0.30192439373649793,0.3514648535146485
3,Atp6v1h,treat,-0.33757614201751684,0.04448053129803544,4.3464106570927744e-05,-0.4754464871519036,0.1701106055848902,0.006099390060993901
4,Rb1cc1,treat,-0.35098312175043667,0.045898675717089846,1.0593574718527414e-05,-0.20087428193964954,0.2792409427675247,0.4791520847915208
5,St18,treat,-0.9193037810019021,0.10771564024578809,1.915157926260377e-06,-0.32659447667528485,0.19479783344607213,0.09579042095790422
6,Pcmtd1,treat,-0.7450342797269011,0.0629512627221259,1.1229860059325586e-05,-0.3456227190178024,0.3025634429202612,0.26407359264073593
7,Vcpip1,treat,-0.6178204380615031,0.06211632282163863,0.00028517292003728284,-0.2518963879350433,0.3721784612059915,0.47585241475852413
8,Sgk3,treat,-0.4194603460887312,0.05878476894385671,9.991750060892032e-05,-0.4669480570540071,0.2531489300323936,0.06619338066193381
9,Snhg6,treat,-0.09865544538124517,0.08504453927159294,0.24737526247375263,0.8808377839014494,0.4902212018782139,0.07439256074392561
10,Cops5,treat,-0.39667142269365924,0.0673271183944122,0.0007210554608738085,-0.5963793611905027,0.8147103601442913,0.3691630836916308
11,Cspp1,treat,-0.5546517820571796,0.080582980571117,1.0077476712733008e-05,-0.13288233851780143,0.279410083870591,0.6165383461653835
12,Arfgef1,treat,-0.20921557352336093,0.04478178614870981,0.0010286701919256492,0.36873066651620306,0.224455875074159,0.10258974102589741
13,Ncoa2,treat,-0.276557951936451,0.04468089129822966,0.0005754719053077051,0.23373131437868203,0.17633751658507976,0.18648135186481352
14,Tram1,treat,-0.41818959272189543,0.039445629580952005,2.0469101080554747e-05,0.037550461859688924,0.21629580832210654,0.8602139786021398
15,Lactb2,treat,-0.5209342051706664,0.0787353320387755,2.561775833579513e-06,0.07858349798499424,0.27984109675848123,0.7656234376562344
16,Terf1,treat,-0.6131360990944619,0.09865685352512034,5.858949778015217e-05,0.07442663061101569,0.39054884622936886,0.8439156084391561
17,Rpl7,treat,-0.1336021804864225,0.019173906153382228,0.000401483502917457,0.1806927778665464,0.08510559353142501,0.033996600339966
18,Ube2w,treat,-0.5876636966031917,0.05948072914743,1.8973696204221612e-05,0.07689260078809441,0.26118021177459105,0.7629237076292371
19,Eloc,treat,-0.3315754573802199,0.042332300848500495,1.9435849252972595e-05,-0.42829688916157727,1.0325993815106114,0.5997400259974003
20,Ly96,treat,-0.4366340014475606,0.08583054009477989,0.00015968730092084393,0.7449191647903767,0.5483448481811578,0.12338766123387661
21,Mcm3,treat,-0.5406684436584946,0.09288393062270721,0.00010220431123281187,-0.3334674396610681,0.2582054556550015,0.18838116188381163
22,Tram2,treat,-0.4240059987945607,0.10432417004521664,0.0006817084842165012,-0.3066344219921367,0.3910634306945288,0.40515948405159485
23,Ogfrl1,treat,-0.41896274566211306,0.0645555420900475,0.0005764587478107227,0.028984606793943067,0.2863195072287341,0.9162083791620838
24,Smap1,treat,-0.208199869346249,0.04357774416325798,0.0009892104067895854,-0.39175836290160426,0.22863354978117667,0.08499150084991501
25,Sdhaf4,treat,-0.6698803157665626,0.08610261742095247,3.3817647636297027e-05,3.868805796114635,1.1983014298930197,0.031796820317968204
