"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"CUI_TCF21_TARGETS_2_UP","CUI_TCF21_TARGETS_2_UP","CUI_TCF21_TARGETS_2_UP",246,-0.487209805932848,-1.75722681001087,4.25771256953822e-06,0.000167769824222342,0.000127455961342924,2044,"tags=47%, list=19%, signal=39%","Taf6l/Rcc2/Cdca7l/Dtymk/Tmsb15b2/Anapc15/Ncaph2/Hjurp/Pafah1b3/Lgals1/Rangrf/Cenpa/Ube2t/Apex1/Atic/Selenoh/Mcm3/Cmc2/Kntc1/Xrcc1/Chaf1b/Pimreg/Pa2g4/Hells/Nuf2/Mapkapk3/Trpm4/Psat1/Cenpx/Cdca5/Cad/Banf1/Bzw2/Mettl1/Cbx5/Dctpp1/Syce2/Igsf8/Ranbp1/Thop1/Nme1/Stard10/Smc1a/Skp2/Ska3/Ncaph/Kif22/Dtl/Mcm5/Espl1/Papss2/Mxd3/Nsl1/Prim1/Cenpk/Incenp/Mrps27/Tacc3/Rad51/Knstrn/Blm/Nlgn2/Uhrf1/Sesn2/Stmn1/Tyms/Dgcr6/Atad3a/Cdk1/Cks1b/C1qtnf12/Timeless/Cdc25c/Pold1/Ube2c/Ccnb2/Aldh16a1/Ppp1r14b/Syne2/Clu/Nt5dc2/Tpx2/Hmmr/Macrod1/Cdc45/Lsr/Knl1/Cdca8/Cdca3/Spc24/Tk1/Srm/Aspm/Tgm2/Abhd14a/Ccna2/Gas2l3/Iqgap3/Krt8/Mtmr7/Esr1/Nfix/Tgfb3/Wfdc2/Socs2/Krt18/Ecm1/Pdgfa/Fn1/Meis1/Prnp/Cadm1/Tmem176b/Nrp2/Fcgrt"
"FOSTER_TOLERANT_MACROPHAGE_DN","FOSTER_TOLERANT_MACROPHAGE_DN","FOSTER_TOLERANT_MACROPHAGE_DN",328,-0.455503710809424,-1.68399953737903,4.14241896351363e-06,0.000167769824222342,0.000127455961342924,1429,"tags=25%, list=14%, signal=22%","Slco3a1/Il15ra/Luzp1/Gca/Rilpl1/Klf7/Jak2/Il4ra/Junb/Plekha4/Gk/Wdr59/Gadd45g/Tanc1/Upp1/Pde4b/Mapkbp1/Ncoa7/Mtfr2/Map3k8/Rffl/Agrn/Mgat4a/Ppfibp1/Ext1/Dennd6b/Jdp2/Rel/Cdkn1a/Dusp16/Tnfrsf12a/Zfp36/Sdc4/Nfkb1/Tpst1/Tcf4/Cacnb3/Plaur/Src/Fos/Slc2a6/Sema4c/Mtus1/Bcl9/Flnb/Cnn3/Itgav/Slc44a1/Mpp7/Lmna/Mtmr7/Rnd3/Frmd4a/Tiam1/Car2/Cxcl2/Hmgn3/Nfix/Fmnl2/Mob3b/Socs2/Rnd1/Hhex/Hdc/Phldb1/Gcnt2/Gda/Tubb6/Adgrl2/Adgrg6/Tmtc2/Myadm/Il1b/Cebpd/Mcf2l/Il18/F11r/Eng/Ptgs2/Creb5/Pla2g4a"
"BHAT_ESR1_TARGETS_VIA_AKT1_UP","BHAT_ESR1_TARGETS_VIA_AKT1_UP","BHAT_ESR1_TARGETS_VIA_AKT1_UP",162,-0.536093421173523,-1.87384939957969,4.6567263913843e-06,0.000181214318461305,0.00013766984185415,1711,"tags=32%, list=16%, signal=27%","Gins2/Wdr46/Gadd45b/Recql4/Ruvbl1/Zfp703/Pa2g4/Slc25a25/Klc1/Hdac4/Nol6/Mybbp1a/Rcl1/Ubiad1/Tmem120b/Pprc1/C1qtnf6/Gadd45g/Uhrf1/Gpatch4/Adcy9/Amz1/Khk/Nolc1/Hk2/Igfbp4/Prkag2/Hrob/Dhrs3/Trmt61a/Nod2/Mcrip2/Srm/Fos/Ier3/Flnb/Tgm2/Scarb1/Zfp36l1/Prr5/Ccnd1/Cnksr3/Tiam1/H2-Eb1/Shb/Cxxc5/Arap3/Atf3/Gab2/Ltbp3/Tmem51/Trim47"
"PID_PLK1_PATHWAY","PID_PLK1_PATHWAY","PID_PLK1_PATHWAY",44,-0.708798999715351,-2.02493712716331,4.93609897127163e-06,0.0001904581238661,0.000144692428363948,1491,"tags=57%, list=14%, signal=49%","Cenpu/Kiz/Sgo1/Bora/Clspn/Tubg1/Incenp/Wee1/Ercc6l/Fbxo5/Cdk1/Pak1/Ect2/Ccnb1/Cdc25c/Plk1/Bub1/Tpx2/Prc1/Spc24/Cenpe/Bub1b/Kif20a/Cdc20/Ninl"
"VERHAAK_GLIOBLASTOMA_MESENCHYMAL","VERHAAK_GLIOBLASTOMA_MESENCHYMAL","VERHAAK_GLIOBLASTOMA_MESENCHYMAL",137,-0.561367713630822,-1.90459431642123,5.01369411538816e-06,0.000191629828436393,0.000145582580887555,637,"tags=25%, list=6%, signal=24%","Tnfrsf1a/Ly96/Hexa/Nod2/Ctsz/Anxa4/Syngr2/Cd2ap/Plaur/Fes/Thbs1/Ifi30/Grn/Swap70/Tmbim1/Ncf2/Plau/Cpq/Fndc3b/Vdr/Dok3/Myof/Procr/Anxa1/Stab1/Tnfrsf11a/Ampd3/Blvrb/Dab2/Cd14/Il1r1/Eng/Itga5/Tlr4"
"SMID_BREAST_CANCER_BASAL_UP","SMID_BREAST_CANCER_BASAL_UP","SMID_BREAST_CANCER_BASAL_UP",295,-0.470449415215923,-1.7284658815412,5.05064340267233e-06,0.000191629828436393,0.000145582580887555,1873,"tags=38%, list=18%, signal=32%","Smco4/Cenpa/Tfdp1/Cdc25a/Set/Fbxo17/Plscr1/Txnl4a/Ak2/Nfil3/Yes1/Ssrp1/Apobec3/Tubb2a/Cd44/Nudt1/Chaf1b/Csrp2/Gmds/Hpse/Itpkb/Tmem158/Dlgap5/Orc1/Hells/E2f3/Impa2/Prkd3/Mcm10/Psat1/Mcm2/Cxcl10/Itm2c/Rad51ap1/Tox/Skp2/Fabp5/Ncaph/Melk/Gart/Mcm5/Nek2/Upp1/Fanca/Plin2/Ddit4/Gtse1/Ndrg1/Pbk/Epb41l2/Hmga1/Tyms/Rgs2/Rad54l/Myc/Ttk/Cdk1/Tagln2/Kifc1/Slc43a3/Cep55/Ccnb2/Sigmar1/Cenpn/Ppp1r14b/Lrp12/Nusap1/Mybl2/Nt5dc2/Bub1/Tpx2/Kif18b/Mki67/Cdc45/Shcbp1/Cdca8/Cdca3/Birc5/Tcp11l1/Cenpe/Cenpf/Mid1/Adm/Slc2a6/Aspm/Nr6a1/Cnn3/Ctsl/Ccna2/Cdc20/Rnd3/Spp1/Cxcl2/Nfix/Mfge8/Il1r2/Mob3b/Lyn/Vegfa/Fndc3b/Adgrg6/Anxa3/S100a1/Slpi/Lmo4/Tm4sf1/Stxbp6/Tnfrsf21/Ccdc88a/Ptgs2/Pla2g4a/Hs3st1"
"ZHAN_MULTIPLE_MYELOMA_MF_UP","ZHAN_MULTIPLE_MYELOMA_MF_UP","ZHAN_MULTIPLE_MYELOMA_MF_UP",25,-0.796628050240823,-2.08047668026025,5.34328662480655e-06,0.000201057719030944,0.000152745018261108,1030,"tags=44%, list=10%, signal=40%","Itgb7/Ccdc86/Whrn/Mgat5/Dock4/Mctp1/Spp1/Cebpd/Arhgap6/Trim47/Tlr4"
"REICHERT_MITOSIS_LIN9_TARGETS","REICHERT_MITOSIS_LIN9_TARGETS","REICHERT_MITOSIS_LIN9_TARGETS",27,-0.798485791915811,-2.09409970878514,5.92668162405452e-06,0.000221181815035412,0.000168033441040924,944,"tags=70%, list=9%, signal=64%","Kif23/Fbxo5/Ccnb1/Cep55/Ncapd2/Myo6/Nusap1/Plk1/Cdca2/Hmmr/Mki67/Kif2c/Knl1/Top2a/Cenpe/Cenpf/Aspm/Kif20a/Lmln"
"PLASARI_TGFB1_TARGETS_10HR_DN","PLASARI_TGFB1_TARGETS_10HR_DN","PLASARI_TGFB1_TARGETS_10HR_DN",120,-0.557801705915155,-1.86416144525016,6.26989659907983e-06,0.00023208812370415,0.000176319043428124,1251,"tags=36%, list=12%, signal=32%","Elovl6/Rfc4/Tox/Dtl/Prim1/Cenpk/Idh1/Sh3bp5/Knstrn/Prkar2b/Stmn1/Sesn1/Fignl1/Ccnb1/Nusap1/Mastl/Bub1/Hmmr/Mki67/Dhrs3/Zwilch/Tk1/Plcb1/Adm/Pde5a/Rnd3/Cnksr3/Cd24a/Tcf7l2/Nfix/Fmnl2/Marcks/Dixdc1/Adgrg6/Mgst1/Auts2/Ampd3/Mef2c/Pbx1/Dab2/Mrc1/Il18/Zfp608"
"WHITFIELD_CELL_CYCLE_LITERATURE","WHITFIELD_CELL_CYCLE_LITERATURE","WHITFIELD_CELL_CYCLE_LITERATURE",44,-0.704429732054278,-2.01245475584369,6.43120480251154e-06,0.000236139318272863,0.000179396765543743,2253,"tags=80%, list=21%, signal=63%","Cdc6/Cdc25b/Slbp/Aurka/Cdkn2c/Pcna/Cenpa/Cdc25a/Mcm6/Nasp/Brca2/Cdkn3/Ccne2/Dhfr/Mcm2/E2f1/Rrm1/Brca1/Tyms/Cdk1/Ccnb1/Cdc25c/Ccnb2/Rrm2/Plk1/Cdkn1a/Bub1/Cdc45/Top2a/Birc5/Cenpf/Bub1b/Kif20a/Ccna2/Cdc20"
"DAWSON_METHYLATED_IN_LYMPHOMA_TCL1","DAWSON_METHYLATED_IN_LYMPHOMA_TCL1","DAWSON_METHYLATED_IN_LYMPHOMA_TCL1",13,-0.902282556851751,-2.07704854677136,6.57155561387799e-06,0.00023869461159594,0.000181338040552616,353,"tags=62%, list=3%, signal=60%","Pkp4/Spry2/Esr1/Adgrl2/Auts2/Macrod2/Tns3/Tnfaip2"
"BOQUEST_STEM_CELL_DN","BOQUEST_STEM_CELL_DN","BOQUEST_STEM_CELL_DN",101,-0.596385203966142,-1.95310417376569,6.60564925567503e-06,0.00023869461159594,0.000181338040552616,853,"tags=36%, list=8%, signal=33%","Cdk1/H2-Ab1/Cyth1/Areg/Ets2/Stx11/Kank3/Ccrl2/Rasa4/Cd2ap/Mast4/St6gal1/Pla1a/Tspan13/Swap70/Tgm2/Scarb1/Mctp1/Rps6ka2/Tpd52/H2-Eb1/Cd74/Socs2/Shb/Rnd1/Hhex/H2-Aa/Anxa3/Arap3/Jcad/Ctsh/Mcf2l/Tm4sf1/F11r/Eng/Fnbp1l"
