"","logFC","logCPM","F","PValue","FDR"
"Dock2",-1.84470411603556,8.93715170229921,16.1201693989992,0.000901013333668407,0.381344883341817
"Rac2",-1.3680680580805,8.19623706254605,15.9021840308562,0.000955728684080887,0.38894481562538
"Arhgap31",-1.3992868093178,7.805503404204,15.6678689900633,0.00101874173856767,0.390869126618374
"Arhgap15",-1.81562934558533,9.63473068041832,15.4765999550088,0.00107364741536355,0.390869126618374
"Cd52",-1.60927604058894,10.1420829868725,15.2265920674011,0.00115049295650285,0.390869126618374
"St8sia4",-1.55099867214046,7.19752373334624,15.217415853021,0.00115342873049712,0.390869126618374
"BC018473",-1.53109074150469,5.43427013587489,15.150742762993,0.00117501406817106,0.390869126618374
"Ptprc",-1.18785726661427,9.43617151109356,15.1291516445886,0.00118210112955184,0.390869126618374
"Lcp1",-1.66703383199361,8.84462489241011,14.5577537305589,0.00138829329633509,0.445137314197624
"G0s2",-2.35169680171601,3.13953445073029,14.7697054867318,0.00144132360190451,0.448548383286811
"Slc43a2",-0.94870467430566,6.05645861448829,14.2050467665557,0.00153562525994598,0.464241453585383
"Pde8a",-1.23959369928649,5.89158585732558,13.2940680030269,0.00200457624056023,0.589178366704662
"Laptm5",-1.34183217510381,9.09700262941799,13.1466355143086,0.00209468685643637,0.599023827782519
"Coro1a",-1.3118732230645,8.64441371214579,12.3757977192601,0.00264671014634556,0.736969475223221
"H2-K1",1.47518576802273,10.4643243845238,12.1267735918224,0.00285871478661259,0.768221214881699
"Arhgdib",-1.18509472886829,8.47224732116276,12.0761052410196,0.00290415353891579,0.768221214881699
"Nlrc5",1.83433756583269,5.57651847106326,11.8141030220684,0.00315247925761379,0.775739848600015
"B2m",1.17888852526543,11.0316617570694,11.7499410235942,0.0032168791821588,0.775739848600015
"Itga4",-1.37104980969827,7.98322583837663,11.7417952819372,0.00322516059154421,0.775739848600015
"Il1b",-2.15487048899851,10.3467334802995,11.7411335898937,0.00322583435766002,0.775739848600015
"Cerkl",1.09766523356937,1.43123268112982,11.2921725205406,0.00372180194350752,0.857050095781517
"1700003F12Rik",1.4725837684446,1.3325091508798,11.2879574634407,0.00372684852736309,0.857050095781517
"Eif4ebp1",0.563369770461302,6.8015807203616,11.2219013948705,0.003806951564288,0.857050095781517
"Lsp1",-1.20740383961739,7.73480421538866,11.1249865343525,0.00392801089062048,0.865880900701152
"H2-D1",1.31417972412647,10.3072188350893,10.9094453381017,0.0042131227364259,0.909776564778008
"Ccrl2",-1.59024137417088,7.52889753522697,10.7925566933627,0.00437745034529568,0.926356042071471
"Synpo2",-1.56485239299763,0.842804032567924,10.584318128115,0.00468842526434589,0.972710347491055
"Fcer1g",-1.55455397511106,9.48159511681037,10.2968808941069,0.00515944056205467,0.999820471078981
"Enpp2",-1.52161041834104,2.66531726144791,10.264711076192,0.00521539960375436,0.999820471078981
"M1ap",1.3796346411345,1.27747380706207,10.2526083405142,0.00523662918129944,0.999820471078981
"Esr1",-1.02154649912175,3.46454146446196,10.2265521758142,0.00528266638715728,0.999820471078981
"Ncald",-1.12480809299794,4.85469418872915,10.1556314149257,0.00541030272552917,0.999820471078981
"Iigp1",3.92033779914501,4.06310038592152,10.09125013846,0.00552918972551655,0.999820471078981
"Pde3b",-0.858426817892503,8.09478434781125,10.0098660201871,0.00568371537839809,0.999820471078981
"Smim24",1.19090062106164,2.84636259971006,9.99872510763557,0.00570524568065227,0.999820471078981
"Serinc5",-0.644840933017842,3.71208232166657,9.91485255691698,0.00587032056597235,0.999820471078981
"Arhgef6",-0.98604542834042,5.28965152034714,9.84201497212421,0.00601806030214478,0.999820471078981
"Plek",-1.52383975663057,8.69122168306792,9.83398639668473,0.00603460029701451,0.999820471078981
"Il7r",-1.44883812870209,7.59169597620519,9.83175003333335,0.00603921665451139,0.999820471078981
"Bcas3",-0.570494240168934,6.86496995455106,9.76583373957718,0.00617709003220059,0.999820471078981
"Dock10",-1.45264981327681,9.55498333976607,9.50061431060573,0.00676892901841742,0.999820471078981
"Cdkal1",-0.473270572854323,6.34537529674256,9.26073689899078,0.007359860797452,0.999820471078981
"Tyrobp",-1.24352277353266,9.22991570721829,9.19121614881595,0.00754186478833096,0.999820471078981
"Hsd11b1",1.25528101556126,3.9340604910747,9.02577832366624,0.00799580021710348,0.999820471078981
"Rpl24",0.50164884730881,10.9181194571406,9.00318365670935,0.00806016122042915,0.999820471078981
"Bach2",-1.45748418212615,8.07187109142707,8.98947241386264,0.00809950327630218,0.999820471078981
"Ints7",-0.54088243500851,5.15181768175136,8.95584443836966,0.00819691569278765,0.999820471078981
"Psmb9",2.13022211139388,6.94645486032813,8.91021281161443,0.00833122578103654,0.999820471078981
"1700007L15Rik",0.858106428341102,1.40228958107692,8.89372565090501,0.00838036407710898,0.999820471078981
"Pabpc1",0.472431776793438,9.49436406311204,8.70576807746725,0.00896435407431687,0.999820471078981
"Srgn",-1.54894237780329,10.7984671236563,8.66301724747031,0.00910352493365644,0.999820471078981
