"","logFC","logCPM","F","PValue","FDR"
"Adam19",1.04535660329814,6.21942873024151,7.20136859958514,0.0157261745036318,0.999707407199739
"Kctd12",1.17643512910825,7.14469638726977,6.9462053537604,0.0173751078200034,0.999707407199739
"Rpl36",0.481629557338879,11.5297734407594,6.90750409494335,0.017641995434774,0.999707407199739
"Laptm5",0.947947485515434,9.09700262941799,6.84144135255072,0.0181084208903387,0.999707407199739
"Ogfrl1",1.13605228907741,4.55856123379117,6.81982315519092,0.0182640886500168,0.999707407199739
"Gde1",0.995396591403802,6.3468559521682,6.81340026914188,0.018310631498969,0.999707407199739
"Asns",1.09490480331307,2.81815687406043,6.80425466273485,0.0183771374673203,0.999707407199739
"Cxcl2",1.05045535733685,10.6797969350791,6.79276165391043,0.0184611037705167,0.999707407199739
"Spata24",0.695288083876816,2.37901810251029,6.75091700939232,0.0187705261964861,0.999707407199739
"Elmo2",-0.647220142758731,4.58725886722756,6.65752363284056,0.019482665824458,0.999707407199739
"H2bc27",1.13946856818202,1.78401479994397,6.64411254692287,0.0195874328944702,0.999707407199739
"Usp11",0.807058549799378,2.0765465618918,6.5950807308291,0.0199759684771656,0.999707407199739
"Gnb5",1.18866089622125,1.82053982571457,6.56747493918933,0.0201985811445432,0.999707407199739
"Hmgn3",1.85841949889087,1.78085263932504,6.55891249665379,0.0202682019538605,0.999707407199739
"Eif5a2",0.943034499100884,1.6591328017788,6.50395212620989,0.0207216491743787,0.999707407199739
"Rps28",0.496356384329561,12.1606400248447,6.42594148728684,0.0213852698667098,0.999707407199739
"Coro1a",0.918869535755132,8.64441371214579,6.35990713361922,0.0219659957800826,0.999707407199739
"Gm10076",0.524102532326385,9.4432108794427,6.32761019701711,0.0222565613964226,0.999707407199739
"Lsmem1",0.839246194313269,5.29675162627676,5.98436467855309,0.0256317237441732,0.999707407199739
"Cd74",1.51088702897092,11.7527486538002,5.96006352246667,0.025892037050282,0.999707407199739
"Gm15283",0.692825058020675,6.66575467635845,5.93106249841939,0.0262066599740577,0.999707407199739
"P2rx7",1.05351044782527,5.74561322169937,5.91527250826288,0.0263797973169645,0.999707407199739
"Sorl1",0.829432628490499,6.76019975872904,5.67065599519259,0.0292364680310568,0.999707407199739
